1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: B8000000344AAF21
Is Mission Active?  true
Mission Start:  Mon May 09 10:41:00 MDT 2016
Sample Rate:  Every 240 minute(s)
Number of Mission Samples:  1076
Total Samples:  4676
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
5/9/16 10:41:00 AM,C,25
5/9/16 2:41:00 PM,C,20.5
5/9/16 6:41:00 PM,C,23.5
5/9/16 10:41:00 PM,C,20
5/10/16 2:41:00 AM,C,8
5/10/16 6:41:00 AM,C,3.5
5/10/16 10:41:00 AM,C,11
5/10/16 2:41:00 PM,C,14
5/10/16 6:41:00 PM,C,3.5
5/10/16 10:41:00 PM,C,1.5
5/11/16 2:41:00 AM,C,-2.5
5/11/16 6:41:00 AM,C,3.5
5/11/16 10:41:00 AM,C,11.5
5/11/16 2:41:00 PM,C,22
5/11/16 6:41:00 PM,C,11
5/11/16 10:41:00 PM,C,-0.5
5/12/16 2:41:00 AM,C,-3
5/12/16 6:41:00 AM,C,9
5/12/16 10:41:00 AM,C,17.5
5/12/16 2:41:00 PM,C,24
5/12/16 6:41:00 PM,C,17
5/12/16 10:41:00 PM,C,4
5/13/16 2:41:00 AM,C,2
5/13/16 6:41:00 AM,C,9
5/13/16 10:41:00 AM,C,19
5/13/16 2:41:00 PM,C,22.5
5/13/16 6:41:00 PM,C,17
5/13/16 10:41:00 PM,C,8.5
5/14/16 2:41:00 AM,C,5
5/14/16 6:41:00 AM,C,7.5
5/14/16 10:41:00 AM,C,15.5
5/14/16 2:41:00 PM,C,20.5
5/14/16 6:41:00 PM,C,13.5
5/14/16 10:41:00 PM,C,8
5/15/16 2:41:00 AM,C,5
5/15/16 6:41:00 AM,C,5
5/15/16 10:41:00 AM,C,9
5/15/16 2:41:00 PM,C,10
5/15/16 6:41:00 PM,C,9
5/15/16 10:41:00 PM,C,5.5
5/16/16 2:41:00 AM,C,4
5/16/16 6:41:00 AM,C,6.5
5/16/16 10:41:00 AM,C,14
5/16/16 2:41:00 PM,C,13.5
5/16/16 6:41:00 PM,C,12.5
5/16/16 10:41:00 PM,C,7.5
5/17/16 2:41:00 AM,C,7.5
5/17/16 6:41:00 AM,C,13
5/17/16 10:41:00 AM,C,16.5
5/17/16 2:41:00 PM,C,17
5/17/16 6:41:00 PM,C,11
5/17/16 10:41:00 PM,C,4.5
5/18/16 2:41:00 AM,C,4.5
5/18/16 6:41:00 AM,C,13.5
5/18/16 10:41:00 AM,C,23.5
5/18/16 2:41:00 PM,C,27
5/18/16 6:41:00 PM,C,15.5
5/18/16 10:41:00 PM,C,7
5/19/16 2:41:00 AM,C,5
5/19/16 6:41:00 AM,C,10.5
5/19/16 10:41:00 AM,C,14.5
5/19/16 2:41:00 PM,C,15
5/19/16 6:41:00 PM,C,7
5/19/16 10:41:00 PM,C,3
5/20/16 2:41:00 AM,C,3
5/20/16 6:41:00 AM,C,5
5/20/16 10:41:00 AM,C,8.5
5/20/16 2:41:00 PM,C,17.5
5/20/16 6:41:00 PM,C,9.5
5/20/16 10:41:00 PM,C,8
5/21/16 2:41:00 AM,C,6
5/21/16 6:41:00 AM,C,6
5/21/16 10:41:00 AM,C,6
5/21/16 2:41:00 PM,C,10.5
5/21/16 6:41:00 PM,C,9
5/21/16 10:41:00 PM,C,-2.5
5/22/16 2:41:00 AM,C,-2.5
5/22/16 6:41:00 AM,C,5
5/22/16 10:41:00 AM,C,11
5/22/16 2:41:00 PM,C,16
5/22/16 6:41:00 PM,C,10.5
5/22/16 10:41:00 PM,C,2.5
5/23/16 2:41:00 AM,C,2
5/23/16 6:41:00 AM,C,3.5
5/23/16 10:41:00 AM,C,16
5/23/16 2:41:00 PM,C,17
