1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 5F00000027CDB621
Is Mission Active?  true
Mission Start:  Mon May 09 10:40:00 MDT 2016
Sample Rate:  Every 240 minute(s)
Number of Mission Samples:  1076
Total Samples:  56909
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  Clock
Next Clock Alarm At:  Sun Nov 06 00:00:00 MDT 2016
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
6/2/16 2:40:00 PM,C,23.5
6/2/16 6:40:00 PM,C,19.5
6/2/16 10:40:00 PM,C,13.5
6/3/16 2:40:00 AM,C,8
6/3/16 6:40:00 AM,C,9.5
6/3/16 10:40:00 AM,C,24.5
6/3/16 2:40:00 PM,C,28
6/3/16 6:40:00 PM,C,27
6/3/16 10:40:00 PM,C,9.5
6/4/16 2:40:00 AM,C,10
6/4/16 6:40:00 AM,C,16.5
6/4/16 10:40:00 AM,C,28
6/4/16 2:40:00 PM,C,31
6/4/16 6:40:00 PM,C,28.5
6/4/16 10:40:00 PM,C,13
6/5/16 2:40:00 AM,C,10.5
6/5/16 6:40:00 AM,C,18
6/5/16 10:40:00 AM,C,30.5
6/5/16 2:40:00 PM,C,35.5
6/5/16 6:40:00 PM,C,21.5
6/5/16 10:40:00 PM,C,15
6/6/16 2:40:00 AM,C,14
6/6/16 6:40:00 AM,C,19
6/6/16 10:40:00 AM,C,28.5
6/6/16 2:40:00 PM,C,34.5
6/6/16 6:40:00 PM,C,22.5
6/6/16 10:40:00 PM,C,16
6/7/16 2:40:00 AM,C,9.5
6/7/16 6:40:00 AM,C,17
6/7/16 10:40:00 AM,C,30
6/7/16 2:40:00 PM,C,34.5
6/7/16 6:40:00 PM,C,23
6/7/16 10:40:00 PM,C,16.5
6/8/16 2:40:00 AM,C,12.5
6/8/16 6:40:00 AM,C,18
6/8/16 10:40:00 AM,C,30
6/8/16 2:40:00 PM,C,33
6/8/16 6:40:00 PM,C,24
6/8/16 10:40:00 PM,C,15
6/9/16 2:40:00 AM,C,13
6/9/16 6:40:00 AM,C,17.5
6/9/16 10:40:00 AM,C,30
6/9/16 2:40:00 PM,C,30.5
6/9/16 6:40:00 PM,C,25
6/9/16 10:40:00 PM,C,10
6/10/16 2:40:00 AM,C,9
6/10/16 6:40:00 AM,C,17
6/10/16 10:40:00 AM,C,29
6/10/16 2:40:00 PM,C,32
6/10/16 6:40:00 PM,C,26.5
6/10/16 10:40:00 PM,C,14.5
6/11/16 2:40:00 AM,C,13.5
6/11/16 6:40:00 AM,C,13
6/11/16 10:40:00 AM,C,20
6/11/16 2:40:00 PM,C,17.5
6/11/16 6:40:00 PM,C,12
6/11/16 10:40:00 PM,C,8.5
6/12/16 2:40:00 AM,C,2.5
6/12/16 6:40:00 AM,C,8
6/12/16 10:40:00 AM,C,18.5
6/12/16 2:40:00 PM,C,26.5
6/12/16 6:40:00 PM,C,22.5
6/12/16 10:40:00 PM,C,8
6/13/16 2:40:00 AM,C,7
6/13/16 6:40:00 AM,C,17.5
6/13/16 10:40:00 AM,C,24.5
6/13/16 2:40:00 PM,C,28
6/13/16 6:40:00 PM,C,23
6/13/16 10:40:00 PM,C,12
6/14/16 2:40:00 AM,C,6
6/14/16 6:40:00 AM,C,11.5
6/14/16 10:40:00 AM,C,22
6/14/16 2:40:00 PM,C,24.5
6/14/16 6:40:00 PM,C,18.5
6/14/16 10:40:00 PM,C,13.5
6/15/16 2:40:00 AM,C,9.5
6/15/16 6:40:00 AM,C,7.5
6/15/16 10:40:00 AM,C,15.5
6/15/16 2:40:00 PM,C,20.5
6/15/16 6:40:00 PM,C,16
6/15/16 10:40:00 PM,C,10.5
6/16/16 2:40:00 AM,C,7.5
6/16/16 6:40:00 AM,C,5.5
6/16/16 10:40:00 AM,C,11.5
6/16/16 2:40:00 PM,C,19.5
6/16/16 6:40:00 PM,C,16
6/16/16 10:40:00 PM,C,4
6/17/16 2:40:00 AM,C,4.5
6/17/16 6:40:00 AM,C,11
6/17/16 10:40:00 AM,C,28
6/17/16 2:40:00 PM,C,30.5
