Measurement Time	Port 1 ECT/RT-1 Temperature °C Temp	Port 2 EC-5 Soil Moisture m³/m³ VWC	Port 3 EC-5 Soil Moisture m³/m³ VWC	Port 4 EC-5 Soil Moisture m³/m³ VWC	Port 5 EC-5 Soil Moisture m³/m³ VWC
09/07/16 02:00 AM	9.0	0.004	0.015	* * * 	0.075
09/07/16 04:00 AM	7.6	0.004	0.015	* * * 	0.074
09/07/16 06:00 AM	4.9	0.003	0.014	* * * 	0.074
09/07/16 08:00 AM	6.2	0.002	0.014	* * * 	0.073
09/07/16 10:00 AM	14.4	0.003	0.016	* * * 	0.072
09/07/16 12:00 PM	18.0	0.009	0.021	* * * 	0.072
09/07/16 02:00 PM	20.7	0.015	0.026	* * * 	0.072
09/07/16 04:00 PM	22.5	0.020	0.030	* * * 	0.073
09/07/16 06:00 PM	23.0	0.021	0.031	* * * 	0.075
09/07/16 08:00 PM	18.1	0.019	0.028	* * * 	0.077
09/07/16 10:00 PM	13.7	0.015	0.025	* * * 	0.077
09/08/16 12:00 AM	11.9	0.013	0.023	* * * 	0.077
09/08/16 02:00 AM	10.2	0.011	0.021	* * * 	0.077
09/08/16 04:00 AM	7.4	0.009	0.021	* * * 	0.077
09/08/16 06:00 AM	5.1	0.008	0.020	* * * 	0.077
09/08/16 08:00 AM	4.5	0.006	0.018	* * * 	0.076
09/08/16 10:00 AM	12.4	0.007	0.020	* * * 	0.075
09/08/16 12:00 PM	18.2	0.012	0.024	* * * 	0.075
09/08/16 02:00 PM	21.3	0.018	0.029	* * * 	0.075
09/08/16 04:00 PM	24.0	0.022	0.032	* * * 	0.075
09/08/16 06:00 PM	24.0	0.024	0.033	* * * 	0.076
09/08/16 08:00 PM	20.4	0.021	0.031	* * * 	0.077
09/08/16 10:00 PM	15.5	0.018	0.027	* * * 	0.078
09/09/16 12:00 AM	11.1	0.015	0.024	* * * 	0.079
09/09/16 02:00 AM	9.0	0.012	0.021	* * * 	0.079
09/09/16 04:00 AM	7.8	0.010	0.021	* * * 	0.078
09/09/16 06:00 AM	6.4	0.009	0.019	* * * 	0.077
09/09/16 08:00 AM	5.6	0.009	0.018	* * * 	0.077
09/09/16 10:00 AM	11.2	0.009	0.020	* * * 	0.076
09/09/16 12:00 PM	16.2	0.014	0.024	* * * 	0.076
09/09/16 02:00 PM	20.1	0.020	0.029	* * * 	0.076
09/09/16 04:00 PM	22.3	0.023	0.032	* * * 	0.076
09/09/16 06:00 PM	22.5	0.024	0.033	* * * 	0.077
09/09/16 08:00 PM	17.2	0.021	0.030	* * * 	0.078
09/09/16 10:00 PM	5.0	0.015	0.025	* * * 	0.080
09/10/16 12:00 AM	5.0	0.012	0.021	* * * 	0.080
09/10/16 02:00 AM	4.4	0.009	0.019	* * * 	0.079
09/10/16 04:00 AM	3.3	0.008	0.017	* * * 	0.078
09/10/16 06:00 AM	2.7	0.007	0.016	* * * 	0.078
09/10/16 08:00 AM	3.0	0.006	0.015	* * * 	0.077
09/10/16 10:00 AM	13.8	0.006	0.018	* * * 	0.076
09/10/16 12:00 PM	19.1	0.011	0.022	* * * 	0.076
09/10/16 02:00 PM	21.5	0.018	0.027	* * * 	0.075
09/10/16 04:00 PM	23.8	0.020	0.031	* * * 	0.076
09/10/16 06:00 PM	25.1	0.021	0.032	* * * 	0.076
09/10/16 08:00 PM	20.5	0.018	0.028	* * * 	0.077
09/10/16 10:00 PM	9.9	0.013	0.023	* * * 	0.079
09/11/16 12:00 AM	8.4	0.009	0.021	* * * 	0.080
09/11/16 02:00 AM	7.2	0.008	0.019	* * * 	0.079
09/11/16 04:00 AM	5.2	0.006	0.017	* * * 	0.079
09/11/16 06:00 AM	3.6	0.005	0.015	* * * 	0.078
09/11/16 08:00 AM	4.4	0.004	0.015	* * * 	0.077
09/11/16 10:00 AM	15.1	0.004	0.017	* * * 	0.077
09/11/16 12:00 PM	20.1	0.009	0.021	* * * 	0.076
09/11/16 02:00 PM	23.8	0.015	0.025	* * * 	0.075
09/11/16 04:00 PM	27.9	0.015	0.029	* * * 	0.076
09/11/16 06:00 PM	24.9	0.015	0.028	* * * 	0.077
09/11/16 08:00 PM	21.2	0.012	0.024	* * * 	0.077
09/11/16 10:00 PM	16.5	0.009	0.022	* * * 	0.078
09/12/16 12:00 AM	14.6	0.006	0.021	* * * 	0.079
09/12/16 02:00 AM	12.9	0.004	0.020	* * * 	0.079
09/12/16 04:00 AM	9.9	0.004	0.018	* * * 	0.079
09/12/16 06:00 AM	7.8	0.002	0.016	* * * 	0.077
09/12/16 08:00 AM	6.6	0.001	0.015	* * * 	0.077
09/12/16 10:00 AM	7.5	0.001	0.015	* * * 	0.077
09/12/16 12:00 PM	8.9	0.002	0.015	* * * 	0.077
09/12/16 02:00 PM	11.7	0.004	0.017	* * * 	0.077
09/12/16 04:00 PM	10.9	0.004	0.018	* * * 	0.077
09/12/16 06:00 PM	9.2	0.004	0.016	* * * 	0.077
09/12/16 08:00 PM	7.2	0.002	0.015	* * * 	0.077
09/12/16 10:00 PM	6.5	0.001	0.014	* * * 	0.077
09/13/16 12:00 AM	4.9	0.000	0.012	* * * 	0.077
09/13/16 02:00 AM	5.6	-0.001	0.012	* * * 	0.077
09/13/16 04:00 AM	4.9	-0.002	0.012	* * * 	0.076
09/13/16 06:00 AM	4.9	-0.002	0.011	* * * 	0.076
09/13/16 08:00 AM	5.2	-0.002	0.011	* * * 	0.075
09/13/16 10:00 AM	6.9	-0.001	0.012	* * * 	0.075
09/13/16 12:00 PM	8.6	0.000	0.013	* * * 	0.075
09/13/16 02:00 PM	13.7	0.003	0.015	* * * 	0.074
09/13/16 04:00 PM	19.3	0.007	0.019	* * * 	0.074
09/13/16 06:00 PM	21.6	0.010	0.021	* * * 	0.074
09/13/16 08:00 PM	17.9	0.009	0.020	* * * 	0.075
09/13/16 10:00 PM	11.1	0.004	0.016	* * * 	0.077
09/14/16 12:00 AM	10.6	0.002	0.015	* * * 	0.077
09/14/16 02:00 AM	9.8	0.000	0.014	* * * 	0.077
09/14/16 04:00 AM	9.1	-0.001	0.014	* * * 	0.077
09/14/16 06:00 AM	8.9	-0.001	0.014	* * * 	0.077
09/14/16 08:00 AM	9.1	-0.001	0.014	* * * 	0.076
09/14/16 10:00 AM	8.1	-0.001	0.015	* * * 	0.074
09/14/16 12:00 PM	7.8	0.003	0.017	* * * 	0.075
09/14/16 02:00 PM	9.9	-0.002	0.017	* * * 	0.069
09/14/16 04:00 PM	10.6	-0.002	0.017	* * * 	0.068
09/14/16 06:00 PM	12.1	-0.001	0.017	* * * 	0.071
09/14/16 08:00 PM	8.9	0.003	0.019	* * * 	0.073
09/14/16 10:00 PM	7.2	0.002	0.018	* * * 	0.072
09/15/16 12:00 AM	7.0	-0.002	0.017	* * * 	0.068
09/15/16 02:00 AM	6.9	-0.003	0.016	* * * 	0.066
09/15/16 04:00 AM	6.7	-0.003	0.016	* * * 	0.066
09/15/16 06:00 AM	6.2	-0.004	0.015	* * * 	0.066
09/15/16 08:00 AM	6.1	-0.001	0.016	* * * 	0.071
09/15/16 10:00 AM	7.2	0.000	0.017	* * * 	0.071
09/15/16 12:00 PM	10.2	0.000	0.018	* * * 	0.066
09/15/16 02:00 PM	15.3	0.006	0.022	* * * 	0.070
09/15/16 04:00 PM	17.9	0.010	0.026	* * * 	0.071
09/15/16 06:00 PM	18.5	0.013	0.026	* * * 	0.072
09/15/16 08:00 PM	13.8	0.011	0.025	* * * 	0.074
09/15/16 10:00 PM	6.3	0.007	0.021	* * * 	0.074
09/16/16 12:00 AM	5.5	0.004	0.019	* * * 	0.074
09/16/16 02:00 AM	4.7	0.003	0.017	* * * 	0.074
09/16/16 04:00 AM	4.1	0.002	0.016	* * * 	0.073
09/16/16 06:00 AM	3.5	0.001	0.015	* * * 	0.072
09/16/16 08:00 AM	3.1	0.000	0.015	* * * 	0.072
09/16/16 10:00 AM	11.2	0.002	0.017	* * * 	0.072
09/16/16 12:00 PM	17.6	0.006	0.021	* * * 	0.072
09/16/16 02:00 PM	20.6	0.013	0.026	* * * 	0.072
09/16/16 04:00 PM	22.6	0.017	0.031	* * * 	0.073
09/16/16 06:00 PM	22.8	0.019	0.031	* * * 	0.074
09/16/16 08:00 PM	17.1	0.016	0.028	* * * 	0.076
09/16/16 10:00 PM	8.1	0.012	0.024	* * * 	0.077
09/17/16 12:00 AM	6.7	0.009	0.021	* * * 	0.077
09/17/16 02:00 AM	6.4	0.007	0.020	* * * 	0.077
09/17/16 04:00 AM	4.7	0.006	0.019	* * * 	0.077
09/17/16 06:00 AM	3.5	0.004	0.018	* * * 	0.076
09/17/16 08:00 AM	3.5	0.004	0.017	* * * 	0.075
09/17/16 10:00 AM	12.3	0.004	0.020	* * * 	0.074
09/17/16 12:00 PM	17.3	0.009	0.024	* * * 	0.074
09/17/16 02:00 PM	19.9	0.014	0.028	* * * 	0.074
09/17/16 04:00 PM	20.8	0.016	0.031	* * * 	0.074
09/17/16 06:00 PM	20.0	0.015	0.029	* * * 	0.075
09/17/16 08:00 PM	18.7	0.013	0.028	* * * 	0.076
09/17/16 10:00 PM	15.3	0.011	0.026	* * * 	0.077
09/18/16 12:00 AM	12.7	0.009	0.024	* * * 	0.077
09/18/16 02:00 AM	13.1	0.009	0.023	* * * 	0.077
09/18/16 04:00 AM	11.6	0.008	0.022	* * * 	0.076
09/18/16 06:00 AM	11.1	0.007	0.021	* * * 	0.076
09/18/16 08:00 AM	10.9	0.007	0.021	* * * 	0.076
09/18/16 10:00 AM	13.4	0.007	0.021	* * * 	0.075
09/18/16 12:00 PM	17.6	0.009	0.024	* * * 	0.075
09/18/16 02:00 PM	21.8	0.011	0.026	* * * 	0.075
09/18/16 04:00 PM	23.9	0.013	0.028	* * * 	0.075
09/18/16 06:00 PM	23.1	0.014	0.029	* * * 	0.075
09/18/16 08:00 PM	20.5	0.012	0.027	* * * 	0.076
09/18/16 10:00 PM	14.7	0.009	0.026	* * * 	0.077
09/19/16 12:00 AM	11.1	0.007	0.023	* * * 	0.077
09/19/16 02:00 AM	9.9	0.006	0.021	* * * 	0.078
09/19/16 04:00 AM	7.7	0.004	0.020	* * * 	0.077
09/19/16 06:00 AM	6.1	0.004	0.019	* * * 	0.077
09/19/16 08:00 AM	6.0	0.003	0.018	* * * 	0.077
09/19/16 10:00 AM	15.6	0.003	0.021	* * * 	0.076
09/19/16 12:00 PM	21.1	0.007	0.025	* * * 	0.075
09/19/16 02:00 PM	25.0	0.012	0.029	* * * 	0.075
09/19/16 04:00 PM	26.7	0.015	0.031	* * * 	0.075
09/19/16 06:00 PM	26.0	0.015	0.031	* * * 	0.076
09/19/16 08:00 PM	22.3	0.012	0.028	* * * 	0.077
09/19/16 10:00 PM	16.3	0.009	0.025	* * * 	0.078
09/20/16 12:00 AM	11.2	0.006	0.022	* * * 	0.078
09/20/16 02:00 AM	11.1	0.004	0.021	* * * 	0.078
09/20/16 04:00 AM	10.8	0.004	0.020	* * * 	0.077
09/20/16 06:00 AM	8.9	0.003	0.018	* * * 	0.077
09/20/16 08:00 AM	8.3	0.002	0.017	* * * 	0.077
09/20/16 10:00 AM	15.6	0.002	0.019	* * * 	0.076
09/20/16 12:00 PM	21.4	0.005	0.022	* * * 	0.076
09/20/16 02:00 PM	25.4	0.010	0.026	* * * 	0.076
09/20/16 04:00 PM	27.6	0.013	0.029	* * * 	0.076
09/20/16 06:00 PM	26.2	0.013	0.029	* * * 	0.077
09/20/16 08:00 PM	22.3	0.009	0.026	* * * 	0.078
09/20/16 10:00 PM	14.9	0.007	0.022	* * * 	0.079
09/21/16 12:00 AM	12.4	0.004	0.020	* * * 	0.079
09/21/16 02:00 AM	12.3	0.003	0.018	* * * 	0.079
09/21/16 04:00 AM	10.2	0.001	0.017	* * * 	0.078
09/21/16 06:00 AM	9.8	0.001	0.016	* * * 	0.078
09/21/16 08:00 AM	9.5	0.000	0.015	* * * 	0.077
09/21/16 10:00 AM	11.6	0.000	0.015	* * * 	0.077
09/21/16 12:00 PM	13.5	0.001	0.017	* * * 	0.077
09/21/16 02:00 PM	16.8	0.003	0.019	* * * 	0.076
09/21/16 04:00 PM	18.9	0.004	0.021	* * * 	0.076
09/21/16 06:00 PM	18.2	0.006	0.021	* * * 	0.077
09/21/16 08:00 PM	14.0	0.004	0.021	* * * 	0.077
09/21/16 10:00 PM	12.9	0.003	0.019	* * * 	0.077
09/22/16 12:00 AM	10.1	-0.002	0.017	* * * 	0.075
09/22/16 02:00 AM	8.8	0.004	0.021	* * * 	0.078
09/22/16 04:00 AM	9.0	0.004	0.023	* * * 	0.078
09/22/16 06:00 AM	8.6	0.004	0.024	* * * 	0.077
09/22/16 08:00 AM	8.3	0.004	0.024	* * * 	0.075
09/22/16 10:00 AM	9.9	0.002	0.026	* * * 	0.072
09/22/16 12:00 PM	12.6	0.001	0.027	* * * 	0.066
09/22/16 02:00 PM	14.0	0.004	0.030	* * * 	0.068
09/22/16 04:00 PM	13.7	0.004	0.032	* * * 	0.068
09/22/16 06:00 PM	13.0	0.006	0.035	* * * 	0.069
09/22/16 08:00 PM	10.8	0.005	0.036	* * * 	0.070
09/22/16 10:00 PM	8.8	0.003	0.036	* * * 	0.067
09/23/16 12:00 AM	9.4	0.004	0.037	* * * 	0.069
09/23/16 02:00 AM	9.4	0.003	0.037	* * * 	0.069
09/23/16 04:00 AM	8.6	0.005	0.038	* * * 	0.072
09/23/16 06:00 AM	8.8	0.003	0.038	* * * 	0.066
09/23/16 08:00 AM	8.3	0.004	0.039	* * * 	0.067
09/23/16 10:00 AM	9.8	0.004	0.040	* * * 	0.067
09/23/16 12:00 PM	12.2	0.007	0.043	* * * 	0.068
09/23/16 02:00 PM	14.3	0.011	0.048	* * * 	0.069
09/23/16 04:00 PM	13.4	0.012	0.050	* * * 	0.070
09/23/16 06:00 PM	13.1	0.013	0.051	* * * 	0.071
09/23/16 08:00 PM	9.4	0.010	0.049	* * * 	0.071
09/23/16 10:00 PM	7.8	0.009	0.048	* * * 	0.071
09/24/16 12:00 AM	7.3	0.008	0.047	* * * 	0.070
09/24/16 02:00 AM	6.9	0.008	0.047	* * * 	0.070
09/24/16 04:00 AM	5.9	0.007	0.046	* * * 	0.070
09/24/16 06:00 AM	6.2	0.007	0.045	* * * 	0.070
09/24/16 08:00 AM	7.0	0.006	0.045	* * * 	0.070
09/24/16 10:00 AM	10.4	0.007	0.046	* * * 	0.070
09/24/16 12:00 PM	14.0	0.011	0.049	* * * 	0.070
09/24/16 02:00 PM	14.3	0.015	0.053	* * * 	0.071
09/24/16 04:00 PM	17.2	0.020	0.056	* * * 	0.072
09/24/16 06:00 PM	17.3	0.022	0.058	* * * 	0.072
09/24/16 08:00 PM	12.3	0.020	0.054	* * * 	0.073
09/24/16 10:00 PM	7.6	0.015	0.051	* * * 	0.074
09/25/16 12:00 AM	5.6	0.013	0.049	* * * 	0.073
09/25/16 02:00 AM	3.4	0.011	0.047	* * * 	0.073
09/25/16 04:00 AM	2.4	0.009	0.045	* * * 	0.072
09/25/16 06:00 AM	2.6	0.009	0.044	* * * 	0.072
09/25/16 08:00 AM	0.4	0.008	0.043	* * * 	0.071
09/25/16 10:00 AM	9.0	0.009	0.045	* * * 	0.071
09/25/16 12:00 PM	14.5	0.014	0.050	* * * 	0.070
09/25/16 02:00 PM	17.0	0.020	0.055	* * * 	0.070
09/25/16 04:00 PM	18.5	0.026	0.060	* * * 	0.071
09/25/16 06:00 PM	19.1	0.027	0.061	* * * 	0.072
09/25/16 08:00 PM	13.5	0.025	0.058	* * * 	0.074
09/25/16 10:00 PM	6.9	0.021	0.054	* * * 	0.075
09/26/16 12:00 AM	5.5	0.017	0.051	* * * 	0.075
09/26/16 02:00 AM	4.7	0.015	0.049	* * * 	0.074
09/26/16 04:00 AM	4.2	0.014	0.048	* * * 	0.074
09/26/16 06:00 AM	3.4	0.013	0.047	* * * 	0.073
09/26/16 08:00 AM	3.1	0.012	0.046	* * * 	0.072
09/26/16 10:00 AM	12.2	0.013	0.048	* * * 	0.072
09/26/16 12:00 PM	18.1	0.018	0.053	* * * 	0.072
09/26/16 02:00 PM	20.8	0.024	0.057	* * * 	0.072
09/26/16 04:00 PM	22.7	0.029	0.061	* * * 	0.072
09/26/16 06:00 PM	24.1	0.031	0.064	* * * 	0.073
09/26/16 08:00 PM	16.4	0.028	0.060	* * * 	0.075
09/26/16 10:00 PM	8.3	0.024	0.055	* * * 	0.076
09/27/16 12:00 AM	8.5	0.021	0.053	* * * 	0.076
09/27/16 02:00 AM	7.8	0.019	0.051	* * * 	0.076
09/27/16 04:00 AM	6.6	0.017	0.050	* * * 	0.076
09/27/16 06:00 AM	5.7	0.016	0.049	* * * 	0.075
09/27/16 08:00 AM	5.7	0.015	0.049	* * * 	0.074
09/27/16 10:00 AM	15.2	0.015	0.049	* * * 	0.073
09/27/16 12:00 PM	22.5	0.021	0.054	* * * 	0.072
09/27/16 02:00 PM	24.8	0.026	0.059	* * * 	0.072
09/27/16 04:00 PM	26.3	0.032	0.062	* * * 	0.073
09/27/16 06:00 PM	26.2	0.032	0.064	* * * 	0.074
09/27/16 08:00 PM	18.6	0.029	0.060	* * * 	0.076
09/27/16 10:00 PM	11.4	0.025	0.056	* * * 	0.077
09/28/16 12:00 AM	10.9	0.021	0.054	* * * 	0.077
09/28/16 02:00 AM	9.5	0.020	0.053	* * * 	0.077
09/28/16 04:00 AM	8.4	0.018	0.051	* * * 	0.077
09/28/16 06:00 AM	7.6	0.017	0.050	* * * 	0.077
09/28/16 08:00 AM	7.6	0.016	0.049	* * * 	0.076
09/28/16 10:00 AM	16.2	0.016	0.050	* * * 	0.075
09/28/16 12:00 PM	24.3	0.021	0.054	* * * 	0.074
09/28/16 02:00 PM	27.0	0.026	0.059	* * * 	0.074
09/28/16 04:00 PM	27.6	0.031	0.062	* * * 	0.074
09/28/16 06:00 PM	26.6	0.031	0.063	* * * 	0.076
09/28/16 08:00 PM	19.2	0.027	0.059	* * * 	0.077
09/28/16 10:00 PM	12.3	0.023	0.055	* * * 	0.079
09/29/16 12:00 AM	11.2	0.021	0.053	* * * 	0.079
09/29/16 02:00 AM	10.5	0.019	0.051	* * * 	0.078
09/29/16 04:00 AM	8.2	0.017	0.050	* * * 	0.078
09/29/16 06:00 AM	10.4	0.016	0.049	* * * 	0.077
09/29/16 08:00 AM	9.3	0.015	0.049	* * * 	0.077
09/29/16 10:00 AM	14.7	0.016	0.049	* * * 	0.076
09/29/16 12:00 PM	21.6	0.020	0.053	* * * 	0.075
09/29/16 02:00 PM	23.1	0.023	0.054	* * * 	0.075
09/29/16 04:00 PM	24.1	0.026	0.057	* * * 	0.076
09/29/16 06:00 PM	23.5	0.026	0.058	* * * 	0.076
09/29/16 08:00 PM	16.8	0.022	0.055	* * * 	0.077
09/29/16 10:00 PM	12.8	0.020	0.052	* * * 	0.077
09/30/16 12:00 AM	10.5	0.016	0.051	* * * 	0.077
09/30/16 02:00 AM	8.6	0.015	0.049	* * * 	0.077
09/30/16 04:00 AM	6.8	0.014	0.048	* * * 	0.077
09/30/16 06:00 AM	6.4	0.012	0.046	* * * 	0.077
09/30/16 08:00 AM	6.4	0.011	0.045	* * * 	0.076
09/30/16 10:00 AM	11.1	0.012	0.046	* * * 	0.075
09/30/16 12:00 PM	19.4	0.016	0.049	* * * 	0.075
09/30/16 02:00 PM	23.4	0.021	0.054	* * * 	0.075
09/30/16 04:00 PM	24.2	0.026	0.056	* * * 	0.075
09/30/16 06:00 PM	24.1	0.026	0.057	* * * 	0.077
09/30/16 08:00 PM	17.3	0.022	0.053	* * * 	0.077
09/30/16 10:00 PM	12.0	0.018	0.049	* * * 	0.079
10/01/16 12:00 AM	10.9	0.015	0.048	* * * 	0.079
10/01/16 02:00 AM	10.2	0.014	0.046	* * * 	0.078
10/01/16 04:00 AM	9.5	0.012	0.045	* * * 	0.078
10/01/16 06:00 AM	9.3	0.012	0.044	* * * 	0.077
10/01/16 08:00 AM	9.9	0.011	0.044	* * * 	0.077
10/01/16 10:00 AM	16.0	0.012	0.045	* * * 	0.076
10/01/16 12:00 PM	18.2	0.015	0.047	* * * 	0.076
10/01/16 02:00 PM	21.8	0.018	0.049	* * * 	0.076
10/01/16 04:00 PM	22.9	0.021	0.052	* * * 	0.076
10/01/16 06:00 PM	17.9	0.019	0.050	* * * 	0.077
10/01/16 08:00 PM	13.3	0.015	0.048	* * * 	0.077
10/01/16 10:00 PM	8.7	0.012	0.045	* * * 	0.078
10/02/16 12:00 AM	7.1	0.009	0.043	* * * 	0.077
10/02/16 02:00 AM	5.8	0.008	0.042	* * * 	0.077
10/02/16 04:00 AM	5.6	0.007	0.041	* * * 	0.077
10/02/16 06:00 AM	6.6	0.007	0.040	* * * 	0.076
10/02/16 08:00 AM	6.7	0.006	0.040	* * * 	0.075
10/02/16 10:00 AM	9.0	0.007	0.042	* * * 	0.073
10/02/16 12:00 PM	12.6	0.008	0.042	* * * 	0.072
10/02/16 02:00 PM	19.2	0.013	0.044	* * * 	0.074
10/02/16 04:00 PM	19.8	0.017	0.047	* * * 	0.075
10/02/16 06:00 PM	15.7	0.016	0.046	* * * 	0.076
10/02/16 08:00 PM	11.1	0.014	0.044	* * * 	0.076
10/02/16 10:00 PM	8.1	0.017	0.047	* * * 	0.078
10/03/16 12:00 AM	7.2	0.015	0.044	* * * 	0.077
10/03/16 02:00 AM	6.8	0.009	0.043	* * * 	0.069
10/03/16 04:00 AM	6.8	0.006	0.042	* * * 	0.068
10/03/16 06:00 AM	6.6	0.006	0.040	* * * 	0.070
10/03/16 08:00 AM	6.4	0.005	0.038	* * * 	0.068
10/03/16 10:00 AM	6.1	0.007	0.038	* * * 	0.070
10/03/16 12:00 PM	5.1	0.013	0.042	* * * 	0.076
10/03/16 02:00 PM	5.6	0.014	0.043	* * * 	0.075
10/03/16 04:00 PM	6.1	0.015	0.043	* * * 	0.074
10/03/16 06:00 PM	6.6	0.016	0.044	* * * 	0.074
10/03/16 08:00 PM	5.9	0.013	0.043	* * * 	0.069
10/03/16 10:00 PM	5.1	0.009	0.043	* * * 	0.064
10/04/16 12:00 AM	5.3	0.009	0.043	* * * 	0.065
10/04/16 02:00 AM	5.2	0.009	0.043	* * * 	0.066
10/04/16 04:00 AM	4.6	0.009	0.043	* * * 	0.066
10/04/16 06:00 AM	3.3	0.009	0.043	* * * 	0.066
10/04/16 08:00 AM	3.4	0.009	0.043	* * * 	0.066
10/04/16 10:00 AM	4.4	0.009	0.045	* * * 	0.066
10/04/16 12:00 PM	8.2	0.012	0.049	* * * 	0.066
10/04/16 02:00 PM	9.4	0.016	0.053	* * * 	0.067
10/04/16 04:00 PM	7.6	0.017	0.054	* * * 	0.067
10/04/16 06:00 PM	5.9	0.015	0.054	* * * 	0.066
10/04/16 08:00 PM	3.5	0.020	0.055	* * * 	0.072
10/04/16 10:00 PM	2.7	0.017	0.054	* * * 	0.070
10/05/16 12:00 AM	1.4	0.015	0.054	* * * 	0.069
10/05/16 02:00 AM	2.2	0.015	0.054	* * * 	0.069
10/05/16 04:00 AM	1.8	0.015	0.054	* * * 	0.068
10/05/16 06:00 AM	1.4	0.015	0.054	* * * 	0.068
10/05/16 08:00 AM	1.5	0.015	0.054	* * * 	0.067
10/05/16 10:00 AM	3.9	0.015	0.054	* * * 	0.065
10/05/16 12:00 PM	7.9	0.015	0.056	* * * 	0.064
10/05/16 02:00 PM	9.1	0.021	0.060	* * * 	0.066
10/05/16 04:00 PM	2.6	0.024	0.062	* * * 	0.072
10/05/16 06:00 PM	7.0	0.047	0.078	* * * 	0.065
10/05/16 08:00 PM	3.0	0.066	0.089	* * * 	0.062
10/05/16 10:00 PM	0.2	0.072	0.096	* * * 	0.061
10/06/16 12:00 AM	-0.6	0.077	0.100	* * * 	0.061
10/06/16 02:00 AM	0.2	0.082	0.102	* * * 	0.061
10/06/16 04:00 AM	0.3	0.085	0.105	* * * 	0.060
10/06/16 06:00 AM	-0.2	0.088	0.105	* * * 	0.060
10/06/16 08:00 AM	1.4	0.090	0.107	* * * 	0.060
10/06/16 10:00 AM	3.4	0.093	0.109	* * * 	0.060
10/06/16 12:00 PM	5.8	0.096	0.111	* * * 	0.060
10/06/16 02:00 PM	8.1	0.100	0.114	* * * 	0.062
10/06/16 04:00 PM	11.3	0.104	0.119	* * * 	0.063
10/06/16 06:00 PM	8.7	0.104	0.119	* * * 	0.064
10/06/16 08:00 PM	4.1	0.101	0.116	* * * 	0.065
10/06/16 10:00 PM	1.0	0.099	0.114	* * * 	0.065
10/07/16 12:00 AM	1.9	0.097	0.113	* * * 	0.065
10/07/16 02:00 AM	1.4	0.096	0.112	* * * 	0.064
10/07/16 04:00 AM	-0.0	0.095	0.111	* * * 	0.063
10/07/16 06:00 AM	0.2	0.095	0.111	* * * 	0.062
10/07/16 08:00 AM	-0.7	0.094	0.111	* * * 	0.062
10/07/16 10:00 AM	3.9	0.095	0.111	* * * 	0.062
10/07/16 12:00 PM	7.7	0.098	0.112	* * * 	0.063
10/07/16 02:00 PM	11.0	0.101	0.116	* * * 	0.064
10/07/16 04:00 PM	12.4	0.103	0.117	* * * 	0.065
10/07/16 06:00 PM	12.6	0.102	0.117	* * * 	0.066
10/07/16 08:00 PM	8.5	0.100	0.115	* * * 	0.066
10/07/16 10:00 PM	3.9	0.096	0.112	* * * 	0.066
10/08/16 12:00 AM	2.2	0.094	0.111	* * * 	0.066
10/08/16 02:00 AM	2.9	0.093	0.110	* * * 	0.066
10/08/16 04:00 AM	0.9	0.091	0.108	* * * 	0.065
10/08/16 06:00 AM	0.4	0.090	0.107	* * * 	0.064
10/08/16 08:00 AM	0.8	0.089	0.106	* * * 	0.064
10/08/16 10:00 AM	8.7	0.090	0.106	* * * 	0.064
10/08/16 12:00 PM	14.8	0.094	0.110	* * * 	0.065
10/08/16 02:00 PM	17.2	0.100	0.112	* * * 	0.066
10/08/16 04:00 PM	18.6	0.102	0.116	* * * 	0.066
10/08/16 06:00 PM	17.2	0.100	0.115	* * * 	0.068
10/08/16 08:00 PM	9.8	0.096	0.111	* * * 	0.069
10/08/16 10:00 PM	6.9	0.093	0.109	* * * 	0.070
10/09/16 12:00 AM	5.8	0.090	0.106	* * * 	0.070
10/09/16 02:00 AM	4.6	0.089	0.105	* * * 	0.069
10/09/16 04:00 AM	2.9	0.087	0.104	* * * 	0.068
10/09/16 06:00 AM	2.2	0.086	0.103	* * * 	0.067
10/09/16 08:00 AM	1.5	0.084	0.101	* * * 	0.067
10/09/16 10:00 AM	9.8	0.085	0.102	* * * 	0.067
10/09/16 12:00 PM	15.7	0.089	0.105	* * * 	0.067
10/09/16 02:00 PM	17.9	0.094	0.107	* * * 	0.067
10/09/16 04:00 PM	20.3	0.096	0.111	* * * 	0.068
10/09/16 06:00 PM	21.2	0.096	0.111	* * * 	0.070
10/09/16 08:00 PM	14.7	0.092	0.107	* * * 	0.072
10/09/16 10:00 PM	7.8	0.089	0.105	* * * 	0.072
10/10/16 12:00 AM	6.4	0.086	0.102	* * * 	0.072
10/10/16 02:00 AM	5.5	0.084	0.101	* * * 	0.072
10/10/16 04:00 AM	5.0	0.083	0.100	* * * 	0.072
10/10/16 06:00 AM	3.9	0.082	0.098	* * * 	0.071
10/10/16 08:00 AM	2.7	0.080	0.097	* * * 	0.071
10/10/16 10:00 AM	7.2	0.080	0.097	* * * 	0.070
10/10/16 12:00 PM	12.7	0.083	0.099	* * * 	0.069
10/10/16 02:00 PM	14.2	0.083	0.100	* * * 	0.070
10/10/16 04:00 PM	16.6	0.084	0.101	* * * 	0.070
10/10/16 06:00 PM	15.8	0.083	0.101	* * * 	0.070
10/10/16 08:00 PM	13.8	0.083	0.100	* * * 	0.070
10/10/16 10:00 PM	10.7	0.081	0.098	* * * 	0.071
