Measurement Time	Port 1 ECT/RT-1 Temperature °C Temp	Port 2 EC-5 Soil Moisture m³/m³ VWC	Port 3 EC-5 Soil Moisture m³/m³ VWC	Port 4 EC-5 Soil Moisture m³/m³ VWC	Port 5 EC-5 Soil Moisture m³/m³ VWC
06/01/16 02:00 AM	5.5	0.137	0.158	* * * 	0.173
06/01/16 04:00 AM	4.9	0.136	0.157	* * * 	0.171
06/01/16 06:00 AM	4.5	0.136	0.156	* * * 	0.170
06/01/16 08:00 AM	7.9	0.135	0.156	* * * 	0.169
06/01/16 10:00 AM	17.7	0.134	0.155	* * * 	0.171
06/01/16 12:00 PM	20.3	0.133	0.155	* * * 	0.179
06/01/16 02:00 PM	23.0	0.131	0.155	* * * 	0.184
06/01/16 04:00 PM	24.3	0.129	0.155	* * * 	0.183
06/01/16 06:00 PM	23.5	0.128	0.155	* * * 	0.178
06/01/16 08:00 PM	19.8	0.128	0.155	* * * 	0.173
06/01/16 10:00 PM	12.0	0.128	0.155	* * * 	0.169
06/02/16 12:00 AM	8.5	0.128	0.154	* * * 	0.165
06/02/16 02:00 AM	8.0	0.128	0.153	* * * 	0.162
06/02/16 04:00 AM	8.4	0.128	0.152	* * * 	0.161
06/02/16 06:00 AM	7.5	0.128	0.151	* * * 	0.160
06/02/16 08:00 AM	10.0	0.127	0.151	* * * 	0.160
06/02/16 10:00 AM	17.0	0.126	0.151	* * * 	0.161
06/02/16 12:00 PM	18.6	0.125	0.151	* * * 	0.163
06/02/16 02:00 PM	23.9	0.123	0.150	* * * 	0.168
06/02/16 04:00 PM	23.9	0.122	0.150	* * * 	0.168
06/02/16 06:00 PM	23.8	0.121	0.150	* * * 	0.166
06/02/16 08:00 PM	20.3	0.121	0.150	* * * 	0.162
06/02/16 10:00 PM	15.3	0.121	0.150	* * * 	0.159
06/03/16 12:00 AM	13.5	0.121	0.149	* * * 	0.156
06/03/16 02:00 AM	11.7	0.120	0.148	* * * 	0.154
06/03/16 04:00 AM	8.8	0.120	0.148	* * * 	0.152
06/03/16 06:00 AM	8.3	0.119	0.147	* * * 	0.151
06/03/16 08:00 AM	9.7	0.119	0.146	* * * 	0.151
06/03/16 10:00 AM	18.1	0.118	0.145	* * * 	0.152
06/03/16 12:00 PM	21.5	0.117	0.145	* * * 	0.158
06/03/16 02:00 PM	23.7	0.115	0.145	* * * 	0.162
06/03/16 04:00 PM	26.1	0.113	0.145	* * * 	0.163
06/03/16 06:00 PM	27.1	0.112	0.145	* * * 	0.159
06/03/16 08:00 PM	26.1	0.112	0.145	* * * 	0.153
06/03/16 10:00 PM	14.9	0.112	0.145	* * * 	0.150
06/04/16 12:00 AM	10.8	0.112	0.145	* * * 	0.146
06/04/16 02:00 AM	9.8	0.112	0.144	* * * 	0.144
06/04/16 04:00 AM	10.8	0.111	0.143	* * * 	0.142
06/04/16 06:00 AM	11.1	0.111	0.143	* * * 	0.141
06/04/16 08:00 AM	13.1	0.110	0.142	* * * 	0.140
06/04/16 10:00 AM	22.2	0.109	0.141	* * * 	0.143
06/04/16 12:00 PM	26.3	0.107	0.140	* * * 	0.151
06/04/16 02:00 PM	28.1	0.105	0.140	* * * 	0.156
06/04/16 04:00 PM	28.9	0.105	0.140	* * * 	0.156
06/04/16 06:00 PM	29.3	0.104	0.140	* * * 	0.150
06/04/16 08:00 PM	26.2	0.104	0.141	* * * 	0.144
06/04/16 10:00 PM	15.3	0.104	0.140	* * * 	0.139
06/05/16 12:00 AM	13.0	0.104	0.140	* * * 	0.135
06/05/16 02:00 AM	12.1	0.104	0.140	* * * 	0.133
06/05/16 04:00 AM	11.0	0.103	0.139	* * * 	0.131
06/05/16 06:00 AM	10.8	0.103	0.138	* * * 	0.129
06/05/16 08:00 AM	14.2	0.102	0.137	* * * 	0.128
06/05/16 10:00 AM	23.9	0.100	0.136	* * * 	0.131
06/05/16 12:00 PM	28.6	0.099	0.135	* * * 	0.138
06/05/16 02:00 PM	30.5	0.098	0.135	* * * 	0.144
06/05/16 04:00 PM	32.3	0.096	0.135	* * * 	0.143
06/05/16 06:00 PM	32.9	0.096	0.135	* * * 	0.137
06/05/16 08:00 PM	25.4	0.096	0.135	* * * 	0.130
06/05/16 10:00 PM	17.7	0.097	0.135	* * * 	0.125
06/06/16 12:00 AM	15.9	0.097	0.135	* * * 	0.122
06/06/16 02:00 AM	14.4	0.097	0.134	* * * 	0.119
06/06/16 04:00 AM	14.1	0.096	0.134	* * * 	0.117
06/06/16 06:00 AM	15.0	0.096	0.133	* * * 	0.116
06/06/16 08:00 AM	17.2	0.095	0.132	* * * 	0.116
06/06/16 10:00 AM	23.9	0.094	0.131	* * * 	0.118
06/06/16 12:00 PM	28.2	0.093	0.130	* * * 	0.124
06/06/16 02:00 PM	31.2	0.091	0.130	* * * 	0.127
06/06/16 04:00 PM	32.2	0.091	0.130	* * * 	0.127
06/06/16 06:00 PM	31.5	0.091	0.130	* * * 	0.122
06/06/16 08:00 PM	24.9	0.091	0.130	* * * 	0.117
06/06/16 10:00 PM	19.3	0.092	0.130	* * * 	0.111
06/07/16 12:00 AM	17.3	0.090	0.129	* * * 	0.105
06/07/16 02:00 AM	16.0	0.091	0.128	* * * 	0.105
06/07/16 04:00 AM	12.1	0.091	0.128	* * * 	0.103
06/07/16 06:00 AM	9.2	0.090	0.127	* * * 	0.101
06/07/16 08:00 AM	13.3	0.090	0.127	* * * 	0.100
06/07/16 10:00 AM	23.8	0.089	0.126	* * * 	0.103
06/07/16 12:00 PM	27.5	0.088	0.125	* * * 	0.111
06/07/16 02:00 PM	29.5	0.088	0.125	* * * 	0.116
06/07/16 04:00 PM	31.5	0.087	0.125	* * * 	0.115
06/07/16 06:00 PM	29.6	0.087	0.125	* * * 	0.110
06/07/16 08:00 PM	25.3	0.088	0.125	* * * 	0.104
06/07/16 10:00 PM	17.4	0.089	0.125	* * * 	0.100
06/08/16 12:00 AM	16.2	0.089	0.124	* * * 	0.095
06/08/16 02:00 AM	15.4	0.089	0.124	* * * 	0.094
06/08/16 04:00 AM	13.7	0.088	0.123	* * * 	0.092
06/08/16 06:00 AM	10.8	0.088	0.123	* * * 	0.090
06/08/16 08:00 AM	14.4	0.087	0.122	* * * 	0.090
06/08/16 10:00 AM	23.2	0.086	0.121	* * * 	0.093
06/08/16 12:00 PM	27.0	0.085	0.121	* * * 	0.100
06/08/16 02:00 PM	29.5	0.084	0.121	* * * 	0.105
06/08/16 04:00 PM	30.7	0.084	0.121	* * * 	0.105
06/08/16 06:00 PM	29.8	0.085	0.121	* * * 	0.100
06/08/16 08:00 PM	25.6	0.085	0.121	* * * 	0.094
06/08/16 10:00 PM	17.1	0.086	0.121	* * * 	0.089
06/09/16 12:00 AM	14.4	0.086	0.120	* * * 	0.085
06/09/16 02:00 AM	14.2	0.086	0.119	* * * 	0.083
06/09/16 04:00 AM	13.0	0.085	0.119	* * * 	0.082
06/09/16 06:00 AM	12.6	0.085	0.118	* * * 	0.081
06/09/16 08:00 AM	13.9	0.084	0.117	* * * 	0.080
06/09/16 10:00 AM	20.6	0.083	0.117	* * * 	0.083
06/09/16 12:00 PM	25.1	0.083	0.117	* * * 	0.089
06/09/16 02:00 PM	28.6	0.083	0.117	* * * 	0.096
06/09/16 04:00 PM	28.7	0.083	0.117	* * * 	0.095
06/09/16 06:00 PM	27.6	0.083	0.117	* * * 	0.090
06/09/16 08:00 PM	24.7	0.083	0.117	* * * 	0.084
06/09/16 10:00 PM	15.4	0.083	0.116	* * * 	0.080
06/10/16 12:00 AM	9.1	0.083	0.116	* * * 	0.077
06/10/16 02:00 AM	9.4	0.083	0.115	* * * 	0.074
06/10/16 04:00 AM	9.1	0.083	0.114	* * * 	0.073
06/10/16 06:00 AM	9.1	0.083	0.113	* * * 	0.072
06/10/16 08:00 AM	13.5	0.082	0.112	* * * 	0.072
06/10/16 10:00 AM	23.8	0.080	0.112	* * * 	0.076
06/10/16 12:00 PM	27.2	0.079	0.111	* * * 	0.083
06/10/16 02:00 PM	29.2	0.079	0.111	* * * 	0.090
06/10/16 04:00 PM	29.8	0.079	0.112	* * * 	0.089
06/10/16 06:00 PM	28.4	0.080	0.112	* * * 	0.084
06/10/16 08:00 PM	26.0	0.081	0.112	* * * 	0.079
06/10/16 10:00 PM	20.8	0.081	0.112	* * * 	0.076
06/11/16 12:00 AM	15.1	0.081	0.111	* * * 	0.072
06/11/16 02:00 AM	13.4	0.081	0.111	* * * 	0.070
06/11/16 04:00 AM	13.0	0.080	0.111	* * * 	0.068
06/11/16 06:00 AM	12.0	0.080	0.110	* * * 	0.067
06/11/16 08:00 AM	12.0	0.079	0.109	* * * 	0.067
06/11/16 10:00 AM	14.1	0.079	0.109	* * * 	0.068
06/11/16 12:00 PM	16.6	0.078	0.109	* * * 	0.072
06/11/16 02:00 PM	18.3	0.078	0.108	* * * 	0.075
06/11/16 04:00 PM	17.8	0.078	0.109	* * * 	0.075
06/11/16 06:00 PM	15.5	0.078	0.108	* * * 	0.072
06/11/16 08:00 PM	12.6	0.078	0.108	* * * 	0.071
06/11/16 10:00 PM	9.4	0.078	0.107	* * * 	0.068
06/12/16 12:00 AM	8.2	0.078	0.107	* * * 	0.066
06/12/16 02:00 AM	3.3	0.078	0.106	* * * 	0.064
06/12/16 04:00 AM	2.8	0.077	0.105	* * * 	0.062
06/12/16 06:00 AM	2.7	0.077	0.105	* * * 	0.061
06/12/16 08:00 AM	6.4	0.077	0.105	* * * 	0.061
06/12/16 10:00 AM	11.6	0.076	0.105	* * * 	0.064
06/12/16 12:00 PM	15.4	0.075	0.105	* * * 	0.067
06/12/16 02:00 PM	18.4	0.076	0.105	* * * 	0.072
06/12/16 04:00 PM	21.6	0.076	0.105	* * * 	0.076
06/12/16 06:00 PM	23.1	0.076	0.105	* * * 	0.077
06/12/16 08:00 PM	20.8	0.076	0.105	* * * 	0.072
06/12/16 10:00 PM	9.4	0.077	0.105	* * * 	0.069
06/13/16 12:00 AM	7.4	0.077	0.105	* * * 	0.066
06/13/16 02:00 AM	9.1	0.077	0.105	* * * 	0.065
