Measurement Time	Port 1 ECT/RT-1 Temperature °C Temp	Port 2 EC-5 Soil Moisture m³/m³ VWC	Port 3 EC-5 Soil Moisture m³/m³ VWC	Port 4 EC-5 Soil Moisture m³/m³ VWC	Port 5 EC-5 Soil Moisture m³/m³ VWC
07/17/16 04:00 AM	11.6	0.009	0.004	0.096	0.092
07/17/16 08:00 AM	10.6	0.008	0.003	0.095	0.091
07/17/16 12:00 PM	24.5	0.014	0.008	0.093	0.090
07/17/16 04:00 PM	31.4	0.026	0.015	0.092	0.089
07/17/16 08:00 PM	31.8	0.023	0.011	0.094	0.091
07/18/16 12:00 AM	17.3	0.011	0.004	0.096	0.092
07/18/16 04:00 AM	14.0	0.005	-0.001	0.096	0.092
07/18/16 08:00 AM	12.7	0.003	-0.002	0.095	0.091
07/18/16 12:00 PM	27.1	0.009	0.003	0.094	0.090
07/18/16 04:00 PM	33.4	0.021	0.009	0.093	0.090
07/18/16 08:00 PM	32.7	0.018	0.006	0.094	0.091
07/19/16 12:00 AM	16.3	0.005	-0.002	0.096	0.092
07/19/16 04:00 AM	12.7	-0.001	-0.007	0.096	0.092
07/19/16 08:00 AM	12.9	-0.003	-0.008	0.095	0.091
07/19/16 12:00 PM	27.3	0.006	-0.002	0.093	0.090
07/19/16 04:00 PM	33.1	0.017	0.006	0.092	0.089
07/19/16 08:00 PM	32.8	0.015	0.004	0.094	0.091
07/20/16 12:00 AM	16.6	0.003	-0.006	0.096	0.092
07/20/16 04:00 AM	14.1	-0.002	-0.009	0.096	0.092
07/20/16 08:00 AM	14.3	-0.004	-0.011	0.094	0.091
07/20/16 12:00 PM	27.6	0.003	-0.005	0.093	0.090
07/20/16 04:00 PM	33.4	0.014	0.004	0.092	0.089
07/20/16 08:00 PM	32.1	0.010	-0.001	0.094	0.090
07/21/16 12:00 AM	17.6	-0.002	-0.009	0.096	0.091
07/21/16 04:00 AM	11.4	-0.009	-0.014	0.096	0.091
07/21/16 08:00 AM	13.0	-0.010	-0.015	0.094	0.089
07/21/16 12:00 PM	29.3	-0.002	-0.008	0.093	0.089
07/21/16 04:00 PM	35.9	0.011	0.002	0.092	0.089
07/21/16 08:00 PM	35.7	0.010	-0.002	0.094	0.090
07/22/16 12:00 AM	20.4	-0.002	-0.011	0.096	0.091
07/22/16 04:00 AM	18.1	-0.008	-0.014	0.096	0.090
07/22/16 08:00 AM	15.6	-0.010	-0.016	0.095	0.089
07/22/16 12:00 PM	29.1	-0.003	-0.010	0.094	0.089
07/22/16 04:00 PM	34.5	0.007	-0.002	0.093	0.089
07/22/16 08:00 PM	32.5	0.004	-0.005	0.094	0.090
07/23/16 12:00 AM	17.7	-0.008	-0.014	0.097	0.090
07/23/16 04:00 AM	15.8	-0.014	-0.018	0.096	0.090
07/23/16 08:00 AM	13.1	-0.015	-0.019	0.094	0.089
07/23/16 12:00 PM	23.9	-0.008	-0.014	0.093	0.089
07/23/16 04:00 PM	29.7	0.004	-0.004	0.092	0.088
07/23/16 08:00 PM	28.8	0.003	-0.008	0.094	0.089
07/24/16 12:00 AM	15.3	-0.010	-0.016	0.096	0.089
07/24/16 04:00 AM	11.6	-0.015	-0.019	0.095	0.089
07/24/16 08:00 AM	10.9	-0.018	-0.021	0.094	0.089
07/24/16 12:00 PM	24.9	-0.009	-0.014	0.092	0.088
07/24/16 04:00 PM	31.3	0.004	-0.005	0.091	0.087
07/24/16 08:00 PM	32.0	0.004	-0.008	0.093	0.088
07/25/16 12:00 AM	15.5	-0.009	-0.016	0.095	0.089
07/25/16 04:00 AM	12.5	-0.015	-0.020	0.094	0.089
07/25/16 08:00 AM	12.3	-0.017	-0.022	0.094	0.089
07/25/16 12:00 PM	27.8	-0.009	-0.015	0.092	0.088
07/25/16 04:00 PM	34.3	0.004	-0.005	0.091	0.087
07/25/16 08:00 PM	34.6	0.003	-0.008	0.093	0.088
07/26/16 12:00 AM	21.3	-0.008	-0.017	0.095	0.089
07/26/16 04:00 AM	19.5	-0.013	-0.019	0.095	0.089
07/26/16 08:00 AM	17.0	-0.015	-0.021	0.094	0.089
07/26/16 12:00 PM	30.6	-0.008	-0.014	0.092	0.088
07/26/16 04:00 PM	34.2	0.003	-0.007	0.092	0.088
07/26/16 08:00 PM	27.2	-0.005	-0.014	0.094	0.089
07/27/16 12:00 AM	19.8	-0.012	-0.019	0.094	0.089
07/27/16 04:00 AM	15.8	-0.017	-0.022	0.094	0.089
07/27/16 08:00 AM	15.0	-0.019	-0.023	0.093	0.088
07/27/16 12:00 PM	28.2	-0.011	-0.016	0.091	0.087
07/27/16 04:00 PM	34.9	0.003	-0.006	0.090	0.087
07/27/16 08:00 PM	32.3	0.000	-0.010	0.093	0.088
07/28/16 12:00 AM	20.7	-0.011	-0.019	0.094	0.089
07/28/16 04:00 AM	17.8	-0.015	-0.021	0.094	0.089
07/28/16 08:00 AM	15.7	-0.018	-0.023	0.093	0.088
07/28/16 12:00 PM	28.6	-0.011	-0.017	0.091	0.088
07/28/16 04:00 PM	34.6	0.003	-0.008	0.091	0.087
07/28/16 08:00 PM	35.6	0.002	-0.011	0.093	0.088
07/29/16 12:00 AM	20.1	-0.010	-0.019	0.094	0.089
07/29/16 04:00 AM	17.1	-0.015	-0.023	0.094	0.089
07/29/16 08:00 AM	16.8	-0.017	-0.024	0.094	0.089
07/29/16 12:00 PM	29.4	-0.011	-0.018	0.091	0.088
07/29/16 04:00 PM	35.3	0.004	-0.008	0.090	0.087
07/29/16 08:00 PM	35.1	0.002	-0.011	0.093	0.089
07/30/16 12:00 AM	19.8	-0.010	-0.019	0.094	0.089
07/30/16 04:00 AM	15.4	-0.017	-0.024	0.094	0.089
07/30/16 08:00 AM	14.1	-0.019	-0.025	0.094	0.088
07/30/16 12:00 PM	28.6	-0.012	-0.019	0.092	0.088
07/30/16 04:00 PM	32.8	-0.001	-0.011	0.091	0.087
07/30/16 08:00 PM	29.9	-0.005	-0.015	0.093	0.087
07/31/16 12:00 AM	17.9	-0.014	-0.022	0.094	0.088
07/31/16 04:00 AM	13.8	-0.018	-0.025	0.094	0.088
07/31/16 08:00 AM	12.2	-0.021	-0.027	0.093	0.086
07/31/16 12:00 PM	26.2	-0.014	-0.021	0.090	0.086
07/31/16 04:00 PM	34.8	-0.002	-0.010	0.090	0.083
07/31/16 08:00 PM	33.3	-0.003	-0.014	0.092	0.083
08/01/16 12:00 AM	19.9	-0.012	-0.021	0.094	0.083
08/01/16 04:00 AM	15.2	-0.017	-0.025	0.094	0.083
08/01/16 08:00 AM	11.8	-0.019	-0.028	0.093	0.083
08/01/16 12:00 PM	26.4	-0.014	-0.022	0.091	0.082
08/01/16 04:00 PM	33.3	-0.002	-0.012	0.090	0.082
08/01/16 08:00 PM	33.3	-0.002	-0.015	0.091	0.083
08/02/16 12:00 AM	16.9	-0.014	-0.024	0.094	0.083
08/02/16 04:00 AM	11.8	-0.019	-0.027	0.094	0.083
08/02/16 08:00 AM	11.1	-0.021	-0.029	0.093	0.083
08/02/16 12:00 PM	27.8	-0.015	-0.023	0.091	0.082
08/02/16 04:00 PM	35.2	-0.002	-0.013	0.090	0.081
08/02/16 08:00 PM	33.9	-0.004	-0.016	0.092	0.083
08/03/16 12:00 AM	21.6	-0.014	-0.024	0.094	0.083
08/03/16 04:00 AM	9.5	-0.019	-0.029	0.094	0.083
08/03/16 08:00 AM	10.0	-0.022	-0.031	0.092	0.082
08/03/16 12:00 PM	21.5	-0.018	-0.025	0.091	0.081
08/03/16 04:00 PM	30.6	-0.005	-0.015	0.089	0.081
08/03/16 08:00 PM	30.3	-0.006	-0.018	0.091	0.082
08/04/16 12:00 AM	17.4	-0.016	-0.026	0.093	0.083
08/04/16 04:00 AM	13.3	-0.020	-0.030	0.093	0.082
08/04/16 08:00 AM	10.7	-0.023	-0.031	0.092	0.081
08/04/16 12:00 PM	22.8	-0.019	-0.025	0.090	0.081
08/04/16 04:00 PM	30.6	-0.005	-0.015	0.089	0.080
08/04/16 08:00 PM	31.2	-0.005	-0.018	0.091	0.082
08/05/16 12:00 AM	12.9	-0.016	-0.027	0.093	0.082
08/05/16 04:00 AM	9.8	-0.021	-0.031	0.093	0.082
08/05/16 08:00 AM	10.0	-0.024	-0.032	0.092	0.081
08/05/16 12:00 PM	26.8	-0.018	-0.025	0.089	0.080
08/05/16 04:00 PM	32.0	-0.008	-0.017	0.089	0.080
08/05/16 08:00 PM	28.5	-0.011	-0.021	0.091	0.080
08/06/16 12:00 AM	21.5	-0.016	-0.026	0.092	0.081
08/06/16 04:00 AM	18.5	-0.019	-0.028	0.092	0.081
08/06/16 08:00 AM	13.5	-0.021	-0.031	0.091	0.080
08/06/16 12:00 PM	25.8	-0.017	-0.025	0.089	0.080
08/06/16 04:00 PM	32.1	-0.004	-0.014	0.089	0.080
08/06/16 08:00 PM	28.6	-0.008	-0.019	0.091	0.081
08/07/16 12:00 AM	17.0	-0.017	-0.026	0.093	0.082
08/07/16 04:00 AM	13.5	-0.020	-0.030	0.092	0.081
08/07/16 08:00 AM	12.6	-0.019	-0.031	0.089	0.083
08/07/16 12:00 PM	21.1	-0.019	-0.028	0.087	0.081
08/07/16 04:00 PM	30.3	-0.008	-0.017	0.087	0.080
08/07/16 08:00 PM	29.2	-0.006	-0.016	0.089	0.080
08/08/16 12:00 AM	17.8	-0.014	-0.023	0.091	0.080
08/08/16 04:00 AM	13.1	-0.017	-0.025	0.090	0.079
08/08/16 08:00 AM	9.1	-0.019	-0.028	0.089	0.078
08/08/16 12:00 PM	24.8	-0.014	-0.023	0.088	0.078
08/08/16 04:00 PM	30.9	-0.002	-0.013	0.087	0.077
08/08/16 08:00 PM	28.8	-0.004	-0.016	0.089	0.079
08/09/16 12:00 AM	12.5	-0.014	-0.025	0.091	0.078
08/09/16 04:00 AM	12.4	-0.019	-0.029	0.091	0.078
08/09/16 08:00 AM	13.0	-0.019	-0.030	0.089	0.078
08/09/16 12:00 PM	21.7	-0.015	-0.025	0.089	0.077
08/09/16 04:00 PM	28.8	-0.003	-0.015	0.088	0.077
08/09/16 08:00 PM	27.1	-0.006	-0.019	0.089	0.078
08/10/16 12:00 AM	14.4	-0.016	-0.027	0.091	0.079
08/10/16 04:00 AM	9.3	-0.021	-0.031	0.091	0.078
08/10/16 08:00 AM	6.4	-0.024	-0.033	0.089	0.077
08/10/16 12:00 PM	18.6	-0.019	-0.028	0.089	0.077
08/10/16 04:00 PM	24.9	-0.008	-0.019	0.087	0.077
08/10/16 08:00 PM	27.1	-0.008	-0.021	0.089	0.077
08/11/16 12:00 AM	11.1	-0.018	-0.028	0.090	0.077
08/11/16 04:00 AM	10.3	-0.022	-0.031	0.090	0.078
08/11/16 08:00 AM	8.9	-0.024	-0.032	0.089	0.077
08/11/16 12:00 PM	22.5	-0.018	-0.027	0.087	0.077
08/11/16 04:00 PM	27.5	-0.006	-0.018	0.086	0.077
08/11/16 08:00 PM	23.5	-0.010	-0.021	0.089	0.077
08/12/16 12:00 AM	12.8	-0.019	-0.029	0.090	0.077
08/12/16 04:00 AM	10.4	-0.023	-0.032	0.089	0.077
08/12/16 08:00 AM	10.7	-0.024	-0.033	0.089	0.076
08/12/16 12:00 PM	23.1	-0.019	-0.028	0.087	0.076
08/12/16 04:00 PM	29.7	-0.006	-0.018	0.086	0.076
08/12/16 08:00 PM	30.1	-0.006	-0.020	0.088	0.077
08/13/16 12:00 AM	17.0	-0.016	-0.027	0.090	0.078
08/13/16 04:00 AM	12.3	-0.022	-0.031	0.090	0.078
08/13/16 08:00 AM	13.5	-0.023	-0.032	0.089	0.077
08/13/16 12:00 PM	25.7	-0.017	-0.027	0.088	0.077
08/13/16 04:00 PM	31.8	-0.004	-0.017	0.087	0.077
08/13/16 08:00 PM	28.6	-0.008	-0.021	0.089	0.077
08/14/16 12:00 AM	16.5	-0.018	-0.028	0.090	0.078
08/14/16 04:00 AM	12.8	-0.022	-0.031	0.090	0.078
08/14/16 08:00 AM	11.2	-0.025	-0.033	0.089	0.077
08/14/16 12:00 PM	25.5	-0.019	-0.028	0.088	0.077
08/14/16 04:00 PM	31.0	-0.008	-0.019	0.087	0.077
08/14/16 08:00 PM	26.1	-0.013	-0.023	0.089	0.077
08/15/16 12:00 AM	18.8	-0.019	-0.030	0.090	0.077
08/15/16 04:00 AM	13.3	-0.023	-0.032	0.090	0.077
08/15/16 08:00 AM	13.9	-0.025	-0.033	0.089	0.077
08/15/16 12:00 PM	27.6	-0.020	-0.029	0.088	0.077
08/15/16 04:00 PM	34.5	-0.008	-0.019	0.088	0.077
08/15/16 08:00 PM	33.8	-0.009	-0.021	0.089	0.077
08/16/16 12:00 AM	18.1	-0.019	-0.029	0.091	0.078
08/16/16 04:00 AM	16.3	-0.023	-0.032	0.091	0.078
08/16/16 08:00 AM	14.0	-0.025	-0.033	0.090	0.078
08/16/16 12:00 PM	27.6	-0.020	-0.029	0.089	0.077
08/16/16 04:00 PM	34.3	-0.008	-0.019	0.088	0.077
08/16/16 08:00 PM	33.2	-0.009	-0.022	0.090	0.078
08/17/16 12:00 AM	18.2	-0.019	-0.029	0.092	0.079
08/17/16 04:00 AM	14.4	-0.025	-0.032	0.092	0.079
08/17/16 08:00 AM	13.6	-0.026	-0.034	0.091	0.078
08/17/16 12:00 PM	28.9	-0.020	-0.029	0.089	0.078
08/17/16 04:00 PM	35.5	-0.008	-0.019	0.088	0.077
08/17/16 08:00 PM	25.0	-0.014	-0.025	0.089	0.078
08/18/16 12:00 AM	16.0	-0.023	-0.031	0.089	0.079
08/18/16 04:00 AM	15.4	-0.025	-0.033	0.090	0.078
08/18/16 08:00 AM	14.6	-0.025	-0.033	0.089	0.077
08/18/16 12:00 PM	25.2	-0.021	-0.030	0.088	0.077
08/18/16 04:00 PM	32.0	-0.009	-0.019	0.088	0.077
08/18/16 08:00 PM	28.8	-0.011	-0.022	0.089	0.077
08/19/16 12:00 AM	15.2	-0.016	-0.029	0.088	0.081
08/19/16 04:00 AM	13.2	-0.024	-0.031	0.088	0.079
08/19/16 08:00 AM	11.1	-0.025	-0.032	0.088	0.078
08/19/16 12:00 PM	15.9	-0.024	-0.029	0.087	0.077
08/19/16 04:00 PM	24.6	-0.014	-0.019	0.086	0.076
08/19/16 08:00 PM	25.4	-0.012	-0.020	0.088	0.076
08/20/16 12:00 AM	10.5	-0.019	-0.026	0.089	0.076
08/20/16 04:00 AM	8.6	-0.022	-0.029	0.089	0.076
08/20/16 08:00 AM	6.9	-0.024	-0.030	0.087	0.075
08/20/16 12:00 PM	20.8	-0.019	-0.024	0.085	0.074
08/20/16 04:00 PM	29.3	-0.007	-0.014	0.085	0.074
08/20/16 08:00 PM	29.6	-0.007	-0.017	0.087	0.074
08/21/16 12:00 AM	13.0	-0.018	-0.025	0.089	0.075
08/21/16 04:00 AM	9.9	-0.022	-0.029	0.089	0.075
08/21/16 08:00 AM	8.3	-0.024	-0.031	0.088	0.074
08/21/16 12:00 PM	24.1	-0.019	-0.025	0.086	0.074
08/21/16 04:00 PM	31.1	-0.007	-0.016	0.085	0.074
08/21/16 08:00 PM	31.8	-0.008	-0.020	0.088	0.075
08/22/16 12:00 AM	15.1	-0.019	-0.028	0.089	0.076
08/22/16 04:00 AM	10.5	-0.023	-0.032	0.089	0.076
08/22/16 08:00 AM	8.9	-0.025	-0.034	0.089	0.074
08/22/16 12:00 PM	23.2	-0.020	-0.029	0.086	0.074
08/22/16 04:00 PM	31.3	-0.008	-0.019	0.085	0.074
08/22/16 08:00 PM	29.2	-0.011	-0.024	0.088	0.075
08/23/16 12:00 AM	14.2	-0.021	-0.031	0.090	0.075
08/23/16 04:00 AM	11.5	-0.025	-0.035	0.089	0.075
08/23/16 08:00 AM	9.6	-0.027	-0.036	0.088	0.074
08/23/16 12:00 PM	21.4	-0.024	-0.031	0.087	0.074
08/23/16 04:00 PM	27.2	-0.012	-0.022	0.086	0.073
08/23/16 08:00 PM	27.2	-0.012	-0.026	0.088	0.074
08/24/16 12:00 AM	14.4	-0.022	-0.033	0.089	0.075
08/24/16 04:00 AM	11.4	-0.026	-0.036	0.089	0.075
08/24/16 08:00 AM	10.4	-0.028	-0.036	0.088	0.074
08/24/16 12:00 PM	17.6	-0.025	-0.033	0.086	0.073
08/24/16 04:00 PM	25.2	-0.015	-0.025	0.085	0.073
08/24/16 08:00 PM	19.3	-0.019	-0.029	0.087	0.073
08/25/16 12:00 AM	11.8	-0.025	-0.034	0.089	0.073
08/25/16 04:00 AM	8.3	-0.028	-0.037	0.088	0.073
08/25/16 08:00 AM	7.0	-0.030	-0.038	0.086	0.072
08/25/16 12:00 PM	17.8	-0.025	-0.034	0.085	0.072
08/25/16 04:00 PM	26.4	-0.013	-0.024	0.084	0.072
08/25/16 08:00 PM	23.0	-0.015	-0.028	0.086	0.072
08/26/16 12:00 AM	15.6	-0.023	-0.033	0.088	0.073
08/26/16 04:00 AM	13.6	-0.025	-0.036	0.088	0.073
08/26/16 08:00 AM	10.4	-0.027	-0.036	0.087	0.072
08/26/16 12:00 PM	20.6	-0.023	-0.033	0.085	0.072
08/26/16 04:00 PM	27.0	-0.013	-0.025	0.084	0.072
08/26/16 08:00 PM	25.6	-0.014	-0.027	0.087	0.073
08/27/16 12:00 AM	9.0	-0.024	-0.034	0.089	0.073
08/27/16 04:00 AM	7.2	-0.028	-0.037	0.088	0.073
08/27/16 08:00 AM	5.6	-0.031	-0.039	0.087	0.072
08/27/16 12:00 PM	20.2	-0.025	-0.034	0.085	0.072
08/27/16 04:00 PM	26.2	-0.014	-0.025	0.084	0.072
08/27/16 08:00 PM	26.0	-0.016	-0.028	0.086	0.072
08/28/16 12:00 AM	11.9	-0.024	-0.034	0.088	0.072
08/28/16 04:00 AM	9.1	-0.027	-0.037	0.088	0.072
08/28/16 08:00 AM	7.5	-0.029	-0.038	0.086	0.072
08/28/16 12:00 PM	21.9	-0.025	-0.034	0.084	0.072
08/28/16 04:00 PM	30.1	-0.013	-0.024	0.084	0.072
08/28/16 08:00 PM	29.0	-0.014	-0.027	0.086	0.072
08/29/16 12:00 AM	14.1	-0.023	-0.034	0.088	0.072
08/29/16 04:00 AM	12.1	-0.026	-0.036	0.088	0.073
08/29/16 08:00 AM	10.7	-0.028	-0.037	0.086	0.072
08/29/16 12:00 PM	26.1	-0.022	-0.033	0.085	0.072
08/29/16 04:00 PM	32.4	-0.011	-0.023	0.085	0.072
08/29/16 08:00 PM	29.0	-0.014	-0.027	0.087	0.072
08/30/16 12:00 AM	13.6	-0.023	-0.034	0.089	0.073
08/30/16 04:00 AM	14.0	-0.025	-0.036	0.089	0.073
08/30/16 08:00 AM	12.9	-0.027	-0.037	0.088	0.072
08/30/16 12:00 PM	28.1	-0.022	-0.033	0.086	0.072
08/30/16 04:00 PM	35.1	-0.010	-0.023	0.085	0.072
08/30/16 08:00 PM	30.0	-0.014	-0.027	0.088	0.073
08/31/16 12:00 AM	15.5	-0.022	-0.034	0.089	0.074
08/31/16 04:00 AM	13.7	-0.026	-0.036	0.089	0.075
08/31/16 08:00 AM	13.5	-0.028	-0.037	0.088	0.074
08/31/16 12:00 PM	28.4	-0.022	-0.033	0.086	0.073
08/31/16 04:00 PM	33.7	-0.012	-0.024	0.085	0.072
08/31/16 08:00 PM	29.5	-0.016	-0.028	0.088	0.073
09/01/16 12:00 AM	18.1	-0.022	-0.034	0.089	0.074
09/01/16 04:00 AM	19.3	-0.025	-0.036	0.089	0.074
09/01/16 08:00 AM	14.9	-0.026	-0.036	0.088	0.074
09/01/16 12:00 PM	25.5	-0.022	-0.033	0.086	0.074
09/01/16 04:00 PM	30.6	-0.014	-0.026	0.086	0.073
09/01/16 08:00 PM	27.0	-0.016	-0.028	0.088	0.074
09/02/16 12:00 AM	15.2	-0.020	-0.035	0.085	0.077
09/02/16 04:00 AM	10.8	-0.024	-0.038	0.083	0.077
09/02/16 08:00 AM	7.8	-0.027	-0.039	0.083	0.075
09/02/16 12:00 PM	20.3	-0.025	-0.036	0.083	0.073
09/02/16 04:00 PM	24.1	-0.019	-0.030	0.084	0.072
09/02/16 08:00 PM	21.3	-0.019	-0.030	0.085	0.072
09/03/16 12:00 AM	13.8	-0.024	-0.033	0.085	0.072
09/03/16 04:00 AM	9.9	-0.026	-0.035	0.085	0.072
09/03/16 08:00 AM	8.4	-0.027	-0.036	0.084	0.071
09/03/16 12:00 PM	14.0	-0.025	-0.034	0.083	0.070
09/03/16 04:00 PM	22.0	-0.018	-0.028	0.083	0.070
09/03/16 08:00 PM	19.1	-0.017	-0.028	0.083	0.070
09/04/16 12:00 AM	13.7	-0.020	-0.032	0.085	0.071
09/04/16 04:00 AM	11.1	-0.023	-0.034	0.084	0.071
09/04/16 08:00 AM	9.9	-0.025	-0.035	0.083	0.071
09/04/16 12:00 PM	9.0	-0.019	-0.037	0.075	0.073
09/04/16 04:00 PM	9.5	-0.013	-0.007	0.066	0.073
09/04/16 08:00 PM	10.3	-0.002	0.034	0.074	0.072
09/05/16 12:00 AM	7.5	-0.001	0.038	0.075	0.071
09/05/16 04:00 AM	6.6	0.001	0.036	0.074	0.071
09/05/16 08:00 AM	5.5	0.003	0.034	0.073	0.070
09/05/16 12:00 PM	9.3	0.008	0.034	0.073	0.068
09/05/16 04:00 PM	14.5	0.018	0.038	0.075	0.068
09/05/16 08:00 PM	9.2	0.027	0.054	0.072	0.071
09/06/16 12:00 AM	4.9	0.037	0.068	0.073	0.071
09/06/16 04:00 AM	2.5	0.041	0.069	0.073	0.070
09/06/16 08:00 AM	0.8	0.044	0.069	0.072	0.069
09/06/16 12:00 PM	13.1	0.051	0.070	0.072	0.066
09/06/16 04:00 PM	19.1	0.065	0.076	0.072	0.066
09/06/16 08:00 PM	17.7	0.066	0.072	0.076	0.066
09/07/16 12:00 AM	6.9	0.060	0.067	0.077	0.067
09/07/16 04:00 AM	7.8	0.056	0.062	0.077	0.067
09/07/16 08:00 AM	4.5	0.053	0.059	0.077	0.067
09/07/16 12:00 PM	16.5	0.055	0.054	0.075	0.066
09/07/16 04:00 PM	22.0	0.066	0.056	0.075	0.066
09/07/16 08:00 PM	20.8	0.065	0.054	0.077	0.067
09/08/16 12:00 AM	12.1	0.057	0.052	0.080	0.069
09/08/16 04:00 AM	7.1	0.051	0.049	0.079	0.069
09/08/16 08:00 AM	3.4	0.046	0.046	0.078	0.068
09/08/16 12:00 PM	15.6	0.047	0.043	0.077	0.068
09/08/16 04:00 PM	23.2	0.057	0.043	0.077	0.067
09/08/16 08:00 PM	22.5	0.055	0.042	0.080	0.068
09/09/16 12:00 AM	12.8	0.047	0.041	0.082	0.069
09/09/16 04:00 AM	8.0	0.042	0.038	0.082	0.069
09/09/16 08:00 AM	5.7	0.038	0.036	0.080	0.068
09/09/16 12:00 PM	14.1	0.038	0.032	0.079	0.067
09/09/16 04:00 PM	21.8	0.048	0.034	0.078	0.067
09/09/16 08:00 PM	20.0	0.047	0.032	0.081	0.068
09/10/16 12:00 AM	3.0	0.039	0.032	0.082	0.069
09/10/16 04:00 AM	2.9	0.035	0.029	0.082	0.069
09/10/16 08:00 AM	1.9	0.032	0.027	0.080	0.067
09/10/16 12:00 PM	16.6	0.035	0.026	0.078	0.067
09/10/16 04:00 PM	23.3	0.043	0.027	0.078	0.067
09/10/16 08:00 PM	23.2	0.043	0.026	0.080	0.068
09/11/16 12:00 AM	4.6	0.035	0.024	0.082	0.069
09/11/16 04:00 AM	4.6	0.031	0.023	0.082	0.069
09/11/16 08:00 AM	3.0	0.028	0.021	0.081	0.068
09/11/16 12:00 PM	17.9	0.032	0.019	0.079	0.068
09/11/16 04:00 PM	26.3	0.038	0.022	0.078	0.067
09/11/16 08:00 PM	23.1	0.035	0.019	0.081	0.068
09/12/16 12:00 AM	15.4	0.028	0.015	0.083	0.069
09/12/16 04:00 AM	11.3	0.026	0.013	0.083	0.070
09/12/16 08:00 AM	7.2	0.023	0.010	0.082	0.069
09/12/16 12:00 PM	8.2	0.023	0.010	0.081	0.069
09/12/16 04:00 PM	11.4	0.024	0.010	0.080	0.068
09/12/16 08:00 PM	8.1	0.022	0.009	0.080	0.068
09/13/16 12:00 AM	5.5	0.021	0.007	0.080	0.067
09/13/16 04:00 AM	5.1	0.020	0.007	0.079	0.067
09/13/16 08:00 AM	4.9	0.020	0.006	0.078	0.066
09/13/16 12:00 PM	7.8	0.020	0.006	0.078	0.066
09/13/16 04:00 PM	17.3	0.024	0.009	0.077	0.066
09/13/16 08:00 PM	20.0	0.026	0.009	0.078	0.066
09/14/16 12:00 AM	10.5	0.021	0.005	0.080	0.067
09/14/16 04:00 AM	9.1	0.019	0.004	0.080	0.067
09/14/16 08:00 AM	8.7	0.018	0.004	0.079	0.067
09/14/16 12:00 PM	8.0	0.023	0.001	0.075	0.069
09/14/16 04:00 PM	10.4	0.026	0.003	0.073	0.069
09/14/16 08:00 PM	10.6	0.026	0.004	0.072	0.069
09/15/16 12:00 AM	6.8	0.026	0.005	0.072	0.070
09/15/16 04:00 AM	6.7	0.026	0.009	0.073	0.070
09/15/16 08:00 AM	6.1	0.027	0.010	0.072	0.069
09/15/16 12:00 PM	8.8	0.030	0.014	0.072	0.068
09/15/16 04:00 PM	17.2	0.037	0.023	0.073	0.067
09/15/16 08:00 PM	16.4	0.038	0.026	0.076	0.067
09/16/16 12:00 AM	4.4	0.031	0.023	0.077	0.068
09/16/16 04:00 AM	3.9	0.026	0.021	0.076	0.068
09/16/16 08:00 AM	2.7	0.024	0.019	0.075	0.067
09/16/16 12:00 PM	14.5	0.029	0.019	0.074	0.066
09/16/16 04:00 PM	22.1	0.043	0.026	0.074	0.066
09/16/16 08:00 PM	20.1	0.043	0.026	0.077	0.067
09/17/16 12:00 AM	5.1	0.035	0.024	0.079	0.068
09/17/16 04:00 AM	4.0	0.030	0.021	0.078	0.069
09/17/16 08:00 AM	2.3	0.026	0.019	0.077	0.067
09/17/16 12:00 PM	14.9	0.031	0.018	0.076	0.067
09/17/16 04:00 PM	20.7	0.041	0.022	0.076	0.067
09/17/16 08:00 PM	19.2	0.038	0.022	0.078	0.067
09/18/16 12:00 AM	13.2	0.033	0.021	0.079	0.068
09/18/16 04:00 AM	11.7	0.031	0.021	0.079	0.069
09/18/16 08:00 AM	10.4	0.029	0.019	0.078	0.068
09/18/16 12:00 PM	15.4	0.031	0.018	0.078	0.068
09/18/16 04:00 PM	23.1	0.037	0.020	0.078	0.068
09/18/16 08:00 PM	21.8	0.038	0.021	0.079	0.068
09/19/16 12:00 AM	11.7	0.032	0.019	0.080	0.069
09/19/16 04:00 AM	7.6	0.029	0.018	0.080	0.069
09/19/16 08:00 AM	5.2	0.026	0.016	0.079	0.068
09/19/16 12:00 PM	18.3	0.030	0.015	0.078	0.068
09/19/16 04:00 PM	26.3	0.038	0.020	0.078	0.068
09/19/16 08:00 PM	24.3	0.037	0.018	0.081	0.069
09/20/16 12:00 AM	12.7	0.030	0.015	0.082	0.070
09/20/16 04:00 AM	9.8	0.026	0.015	0.082	0.070
09/20/16 08:00 AM	7.6	0.024	0.014	0.081	0.069
09/20/16 12:00 PM	18.5	0.027	0.013	0.080	0.069
09/20/16 04:00 PM	27.0	0.036	0.017	0.079	0.069
09/20/16 08:00 PM	24.4	0.032	0.015	0.082	0.070
09/21/16 12:00 AM	12.9	0.026	0.010	0.083	0.071
09/21/16 04:00 AM	10.5	0.023	0.009	0.083	0.071
09/21/16 08:00 AM	9.5	0.021	0.008	0.082	0.071
09/21/16 12:00 PM	12.5	0.021	0.008	0.081	0.070
09/21/16 04:00 PM	17.9	0.025	0.009	0.080	0.070
09/21/16 08:00 PM	16.3	0.025	0.009	0.081	0.070
09/22/16 12:00 AM	11.4	0.021	0.006	0.081	0.070
09/22/16 04:00 AM	8.7	0.031	0.046	0.066	0.073
