Measurement Time	Port 1 ECT/RT-1 Temperature °C Temp	Port 2 EC-5 Soil Moisture m³/m³ VWC	Port 3 EC-5 Soil Moisture m³/m³ VWC	Port 4 EC-5 Soil Moisture m³/m³ VWC	Port 5 EC-5 Soil Moisture m³/m³ VWC
05/19/16 10:00 PM	6.7	0.192	0.103	* * * 	0.104
05/20/16 12:00 AM	4.5	0.190	0.102	* * * 	0.103
05/20/16 02:00 AM	3.4	0.187	0.102	* * * 	0.102
05/20/16 04:00 AM	3.6	0.185	0.101	* * * 	0.102
05/20/16 06:00 AM	4.0	0.184	0.101	* * * 	0.101
05/20/16 08:00 AM	4.8	0.183	0.100	* * * 	0.101
05/20/16 10:00 AM	6.7	0.183	0.100	* * * 	0.101
05/20/16 12:00 PM	8.0	0.186	0.100	* * * 	0.101
05/20/16 02:00 PM	14.9	0.194	0.099	* * * 	0.101
05/20/16 04:00 PM	16.6	0.197	0.100	* * * 	0.103
05/20/16 06:00 PM	15.9	0.196	0.101	* * * 	0.104
05/20/16 08:00 PM	9.8	0.215	0.101	* * * 	0.105
05/20/16 10:00 PM	8.5	0.215	0.101	* * * 	0.105
05/21/16 12:00 AM	8.2	0.217	0.101	* * * 	0.105
05/21/16 02:00 AM	7.3	0.264	0.102	* * * 	0.105
05/21/16 04:00 AM	6.1	0.257	0.108	* * * 	0.150
05/21/16 06:00 AM	6.4	0.246	0.145	* * * 	0.169
05/21/16 08:00 AM	6.1	0.251	0.162	* * * 	0.174
05/21/16 10:00 AM	5.1	0.268	0.172	* * * 	0.180
05/21/16 12:00 PM	5.2	0.265	0.181	* * * 	0.186
05/21/16 02:00 PM	7.0	0.254	0.184	* * * 	0.189
05/21/16 04:00 PM	10.5	0.245	0.181	* * * 	0.185
05/21/16 06:00 PM	11.0	0.239	0.181	* * * 	0.184
05/21/16 08:00 PM	9.1	0.233	0.180	* * * 	0.183
05/21/16 10:00 PM	5.5	0.227	0.179	* * * 	0.182
05/22/16 12:00 AM	1.1	0.223	0.179	* * * 	0.181
05/22/16 02:00 AM	-1.9	0.219	0.178	* * * 	0.179
05/22/16 04:00 AM	-1.7	0.217	0.176	* * * 	0.179
05/22/16 06:00 AM	-2.0	0.214	0.175	* * * 	0.178
05/22/16 08:00 AM	0.6	0.210	0.175	* * * 	0.177
05/22/16 10:00 AM	6.3	0.210	0.174	* * * 	0.177
05/22/16 12:00 PM	10.4	0.212	0.174	* * * 	0.177
05/22/16 02:00 PM	13.5	0.211	0.174	* * * 	0.177
05/22/16 04:00 PM	14.1	0.210	0.174	* * * 	0.177
05/22/16 06:00 PM	12.4	0.207	0.174	* * * 	0.177
05/22/16 08:00 PM	11.6	0.204	0.174	* * * 	0.177
05/22/16 10:00 PM	5.4	0.202	0.173	* * * 	0.176
05/23/16 12:00 AM	4.0	0.201	0.172	* * * 	0.175
05/23/16 02:00 AM	0.2	0.200	0.171	* * * 	0.174
05/23/16 04:00 AM	1.5	0.198	0.170	* * * 	0.173
05/23/16 06:00 AM	2.3	0.197	0.169	* * * 	0.172
05/23/16 08:00 AM	2.5	0.197	0.169	* * * 	0.172
05/23/16 10:00 AM	5.6	0.197	0.169	* * * 	0.171
05/23/16 12:00 PM	12.3	0.197	0.168	* * * 	0.172
05/23/16 02:00 PM	15.4	0.197	0.168	* * * 	0.172
05/23/16 04:00 PM	16.7	0.197	0.168	* * * 	0.172
05/23/16 06:00 PM	16.0	0.196	0.168	* * * 	0.173
05/23/16 08:00 PM	13.5	0.194	0.168	* * * 	0.173
05/23/16 10:00 PM	5.6	0.193	0.168	* * * 	0.172
05/24/16 12:00 AM	3.5	0.191	0.168	* * * 	0.171
05/24/16 02:00 AM	2.1	0.191	0.167	* * * 	0.170
05/24/16 04:00 AM	0.7	0.189	0.167	* * * 	0.169
05/24/16 06:00 AM	0.0	0.188	0.166	* * * 	0.168
05/24/16 08:00 AM	3.3	0.187	0.165	* * * 	0.168
05/24/16 10:00 AM	12.0	0.186	0.165	* * * 	0.168
05/24/16 12:00 PM	17.2	0.187	0.164	* * * 	0.168
05/24/16 02:00 PM	19.5	0.187	0.164	* * * 	0.168
05/24/16 04:00 PM	18.8	0.187	0.164	* * * 	0.168
05/24/16 06:00 PM	16.6	0.186	0.164	* * * 	0.169
05/24/16 08:00 PM	15.5	0.185	0.165	* * * 	0.170
05/24/16 10:00 PM	8.6	0.179	0.164	* * * 	0.168
05/25/16 12:00 AM	6.8	0.178	0.163	* * * 	0.168
05/25/16 02:00 AM	5.5	0.227	0.164	* * * 	0.168
05/25/16 04:00 AM	4.9	0.270	0.170	* * * 	0.174
05/25/16 06:00 AM	4.2	0.255	0.187	* * * 	0.190
05/25/16 08:00 AM	5.4	0.241	0.187	* * * 	0.191
05/25/16 10:00 AM	7.7	0.233	0.187	* * * 	0.189
05/25/16 12:00 PM	11.6	0.233	0.184	* * * 	0.187
05/25/16 02:00 PM	12.7	0.230	0.184	* * * 	0.187
05/25/16 04:00 PM	15.1	0.229	0.185	* * * 	0.187
05/25/16 06:00 PM	12.7	0.228	0.185	* * * 	0.189
05/25/16 08:00 PM	14.4	0.228	0.185	* * * 	0.187
05/25/16 10:00 PM	7.7	0.225	0.184	* * * 	0.187
05/26/16 12:00 AM	5.2	0.222	0.183	* * * 	0.186
05/26/16 02:00 AM	4.3	0.219	0.182	* * * 	0.185
05/26/16 04:00 AM	2.3	0.217	0.180	* * * 	0.184
05/26/16 06:00 AM	1.4	0.213	0.179	* * * 	0.183
05/26/16 08:00 AM	3.7	0.211	0.179	* * * 	0.183
05/26/16 10:00 AM	11.9	0.212	0.179	* * * 	0.182
05/26/16 12:00 PM	16.9	0.213	0.179	* * * 	0.182
05/26/16 02:00 PM	19.7	0.213	0.178	* * * 	0.182
05/26/16 04:00 PM	19.0	0.213	0.178	* * * 	0.183
05/26/16 06:00 PM	18.4	0.211	0.179	* * * 	0.183
05/26/16 08:00 PM	13.2	0.207	0.178	* * * 	0.182
05/26/16 10:00 PM	11.5	0.205	0.177	* * * 	0.182
05/27/16 12:00 AM	7.1	0.204	0.177	* * * 	0.180
05/27/16 02:00 AM	6.9	0.202	0.176	* * * 	0.179
05/27/16 04:00 AM	7.0	0.201	0.175	* * * 	0.179
05/27/16 06:00 AM	4.8	0.200	0.174	* * * 	0.178
05/27/16 08:00 AM	6.4	0.198	0.174	* * * 	0.178
05/27/16 10:00 AM	12.2	0.198	0.174	* * * 	0.177
05/27/16 12:00 PM	16.3	0.198	0.173	* * * 	0.177
05/27/16 02:00 PM	18.5	0.198	0.173	* * * 	0.177
05/27/16 04:00 PM	12.0	0.195	0.172	* * * 	0.178
05/27/16 06:00 PM	13.9	0.199	0.172	* * * 	0.177
05/27/16 08:00 PM	11.0	0.198	0.172	* * * 	0.177
05/27/16 10:00 PM	8.6	0.196	0.172	* * * 	0.176
05/28/16 12:00 AM	6.8	0.195	0.171	* * * 	0.176
05/28/16 02:00 AM	6.3	0.194	0.171	* * * 	0.175
05/28/16 04:00 AM	5.7	0.192	0.170	* * * 	0.174
05/28/16 06:00 AM	5.5	0.191	0.169	* * * 	0.174
05/28/16 08:00 AM	6.3	0.191	0.169	* * * 	0.174
05/28/16 10:00 AM	8.9	0.191	0.169	* * * 	0.173
05/28/16 12:00 PM	14.1	0.192	0.168	* * * 	0.173
05/28/16 02:00 PM	16.0	0.192	0.168	* * * 	0.173
05/28/16 04:00 PM	17.0	0.192	0.168	* * * 	0.174
05/28/16 06:00 PM	18.3	0.192	0.168	* * * 	0.174
05/28/16 08:00 PM	16.3	0.190	0.168	* * * 	0.174
05/28/16 10:00 PM	8.9	0.188	0.168	* * * 	0.174
05/29/16 12:00 AM	2.9	0.187	0.168	* * * 	0.173
05/29/16 02:00 AM	2.6	0.185	0.168	* * * 	0.172
05/29/16 04:00 AM	1.3	0.185	0.167	* * * 	0.171
05/29/16 06:00 AM	1.1	0.183	0.166	* * * 	0.170
05/29/16 08:00 AM	4.7	0.182	0.166	* * * 	0.170
05/29/16 10:00 AM	13.3	0.182	0.165	* * * 	0.169
05/29/16 12:00 PM	17.9	0.182	0.164	* * * 	0.169
05/29/16 02:00 PM	21.0	0.182	0.164	* * * 	0.170
05/29/16 04:00 PM	22.4	0.182	0.164	* * * 	0.171
05/29/16 06:00 PM	23.2	0.181	0.164	* * * 	0.172
05/29/16 08:00 PM	18.9	0.179	0.164	* * * 	0.173
05/29/16 10:00 PM	14.3	0.179	0.164	* * * 	0.172
05/30/16 12:00 AM	11.1	0.178	0.164	* * * 	0.172
05/30/16 02:00 AM	6.6	0.177	0.163	* * * 	0.171
05/30/16 04:00 AM	4.3	0.175	0.163	* * * 	0.170
05/30/16 06:00 AM	3.3	0.174	0.162	* * * 	0.169
05/30/16 08:00 AM	6.4	0.174	0.162	* * * 	0.168
05/30/16 10:00 AM	14.5	0.173	0.162	* * * 	0.168
05/30/16 12:00 PM	19.5	0.172	0.161	* * * 	0.168
05/30/16 02:00 PM	21.0	0.171	0.160	* * * 	0.168
05/30/16 04:00 PM	22.2	0.170	0.160	* * * 	0.168
05/30/16 06:00 PM	22.2	0.168	0.160	* * * 	0.169
05/30/16 08:00 PM	19.2	0.165	0.160	* * * 	0.169
05/30/16 10:00 PM	10.9	0.165	0.160	* * * 	0.169
05/31/16 12:00 AM	9.2	0.163	0.160	* * * 	0.168
05/31/16 02:00 AM	7.8	0.163	0.159	* * * 	0.168
05/31/16 04:00 AM	5.8	0.162	0.158	* * * 	0.167
05/31/16 06:00 AM	4.1	0.161	0.158	* * * 	0.166
05/31/16 08:00 AM	4.5	0.161	0.157	* * * 	0.166
05/31/16 10:00 AM	12.9	0.159	0.156	* * * 	0.165
05/31/16 12:00 PM	17.6	0.157	0.156	* * * 	0.164
05/31/16 02:00 PM	21.2	0.156	0.155	* * * 	0.164
05/31/16 04:00 PM	23.1	0.156	0.154	* * * 	0.164
05/31/16 06:00 PM	23.0	0.154	0.154	* * * 	0.166
05/31/16 08:00 PM	21.0	0.151	0.154	* * * 	0.166
05/31/16 10:00 PM	10.1	0.152	0.154	* * * 	0.166
06/01/16 12:00 AM	6.7	0.151	0.154	* * * 	0.166
06/01/16 02:00 AM	5.3	0.151	0.153	* * * 	0.165
06/01/16 04:00 AM	4.8	0.151	0.153	* * * 	0.164
06/01/16 06:00 AM	4.4	0.150	0.152	* * * 	0.163
06/01/16 08:00 AM	6.8	0.149	0.152	* * * 	0.162
06/01/16 10:00 AM	15.7	0.147	0.151	* * * 	0.162
06/01/16 12:00 PM	20.3	0.146	0.151	* * * 	0.161
06/01/16 02:00 PM	23.8	0.144	0.149	* * * 	0.161
06/01/16 04:00 PM	24.7	0.142	0.148	* * * 	0.161
06/01/16 06:00 PM	23.6	0.140	0.147	* * * 	0.161
06/01/16 08:00 PM	19.8	0.138	0.147	* * * 	0.162
06/01/16 10:00 PM	12.4	0.137	0.147	* * * 	0.162
06/02/16 12:00 AM	8.3	0.137	0.147	* * * 	0.161
06/02/16 02:00 AM	7.7	0.137	0.147	* * * 	0.160
06/02/16 04:00 AM	8.1	0.137	0.146	* * * 	0.159
06/02/16 06:00 AM	7.3	0.136	0.146	* * * 	0.159
06/02/16 08:00 AM	9.5	0.135	0.146	* * * 	0.158
06/02/16 10:00 AM	16.1	0.134	0.145	* * * 	0.157
06/02/16 12:00 PM	18.3	0.133	0.145	* * * 	0.156
06/02/16 02:00 PM	24.2	0.131	0.143	* * * 	0.156
06/02/16 04:00 PM	23.7	0.129	0.142	* * * 	0.156
06/02/16 06:00 PM	23.5	0.128	0.141	* * * 	0.156
06/02/16 08:00 PM	20.3	0.126	0.140	* * * 	0.156
06/02/16 10:00 PM	15.4	0.125	0.140	* * * 	0.156
06/03/16 12:00 AM	13.3	0.125	0.140	* * * 	0.155
06/03/16 02:00 AM	11.5	0.124	0.140	* * * 	0.155
06/03/16 04:00 AM	8.6	0.125	0.140	* * * 	0.154
06/03/16 06:00 AM	8.1	0.125	0.140	* * * 	0.153
06/03/16 08:00 AM	9.1	0.124	0.139	* * * 	0.153
06/03/16 10:00 AM	16.8	0.123	0.138	* * * 	0.152
06/03/16 12:00 PM	21.3	0.122	0.137	* * * 	0.151
06/03/16 02:00 PM	23.6	0.121	0.135	* * * 	0.150
06/03/16 04:00 PM	26.4	0.119	0.133	* * * 	0.150
06/03/16 06:00 PM	27.5	0.119	0.132	* * * 	0.150
06/03/16 08:00 PM	26.7	0.117	0.131	* * * 	0.150
06/03/16 10:00 PM	15.9	0.117	0.132	* * * 	0.150
06/04/16 12:00 AM	10.6	0.117	0.132	* * * 	0.150
06/04/16 02:00 AM	9.6	0.117	0.132	* * * 	0.149
06/04/16 04:00 AM	10.5	0.116	0.131	* * * 	0.148
06/04/16 06:00 AM	10.9	0.116	0.130	* * * 	0.147
06/04/16 08:00 AM	11.8	0.115	0.130	* * * 	0.146
06/04/16 10:00 AM	20.0	0.114	0.129	* * * 	0.145
06/04/16 12:00 PM	25.4	0.112	0.128	* * * 	0.144
06/04/16 02:00 PM	28.7	0.112	0.125	* * * 	0.142
06/04/16 04:00 PM	29.3	0.111	0.124	* * * 	0.142
06/04/16 06:00 PM	29.6	0.111	0.123	* * * 	0.141
06/04/16 08:00 PM	26.4	0.110	0.123	* * * 	0.141
06/04/16 10:00 PM	16.2	0.110	0.123	* * * 	0.141
06/05/16 12:00 AM	12.7	0.110	0.124	* * * 	0.141
06/05/16 02:00 AM	12.0	0.110	0.123	* * * 	0.140
06/05/16 04:00 AM	10.7	0.110	0.123	* * * 	0.140
06/05/16 06:00 AM	10.6	0.110	0.123	* * * 	0.139
06/05/16 08:00 AM	12.7	0.109	0.122	* * * 	0.138
06/05/16 10:00 AM	21.6	0.107	0.121	* * * 	0.136
06/05/16 12:00 PM	27.4	0.106	0.119	* * * 	0.134
06/05/16 02:00 PM	30.9	0.105	0.117	* * * 	0.133
06/05/16 04:00 PM	31.8	0.105	0.117	* * * 	0.132
06/05/16 06:00 PM	32.5	0.104	0.117	* * * 	0.132
06/05/16 08:00 PM	25.4	0.104	0.117	* * * 	0.132
06/05/16 10:00 PM	17.6	0.105	0.117	* * * 	0.133
06/06/16 12:00 AM	15.7	0.104	0.118	* * * 	0.132
06/06/16 02:00 AM	14.3	0.104	0.117	* * * 	0.131
06/06/16 04:00 AM	13.8	0.104	0.117	* * * 	0.131
06/06/16 06:00 AM	14.7	0.103	0.117	* * * 	0.130
06/06/16 08:00 AM	16.4	0.102	0.116	* * * 	0.129
06/06/16 10:00 AM	22.5	0.101	0.115	* * * 	0.128
06/06/16 12:00 PM	27.7	0.100	0.113	* * * 	0.126
06/06/16 02:00 PM	31.0	0.100	0.112	* * * 	0.125
06/06/16 04:00 PM	32.0	0.100	0.112	* * * 	0.125
06/06/16 06:00 PM	31.0	0.100	0.112	* * * 	0.125
06/06/16 08:00 PM	24.6	0.100	0.112	* * * 	0.125
06/06/16 10:00 PM	18.9	0.099	0.113	* * * 	0.125
06/07/16 12:00 AM	17.3	0.095	0.113	* * * 	0.124
06/07/16 02:00 AM	16.0	0.098	0.113	* * * 	0.124
06/07/16 04:00 AM	12.3	0.099	0.112	* * * 	0.123
06/07/16 06:00 AM	9.1	0.100	0.112	* * * 	0.123
06/07/16 08:00 AM	11.9	0.099	0.111	* * * 	0.122
06/07/16 10:00 AM	21.7	0.097	0.111	* * * 	0.121
06/07/16 12:00 PM	26.6	0.097	0.110	* * * 	0.120
06/07/16 02:00 PM	29.8	0.097	0.109	* * * 	0.119
06/07/16 04:00 PM	31.7	0.096	0.109	* * * 	0.119
06/07/16 06:00 PM	29.5	0.097	0.109	* * * 	0.120
06/07/16 08:00 PM	25.6	0.096	0.110	* * * 	0.120
06/07/16 10:00 PM	17.5	0.096	0.111	* * * 	0.121
06/08/16 12:00 AM	15.7	0.096	0.111	* * * 	0.120
06/08/16 02:00 AM	15.2	0.095	0.111	* * * 	0.120
06/08/16 04:00 AM	13.7	0.095	0.110	* * * 	0.119
06/08/16 06:00 AM	10.7	0.096	0.109	* * * 	0.118
06/08/16 08:00 AM	12.9	0.096	0.109	* * * 	0.117
06/08/16 10:00 AM	20.9	0.094	0.108	* * * 	0.117
06/08/16 12:00 PM	26.2	0.094	0.107	* * * 	0.116
06/08/16 02:00 PM	30.0	0.094	0.106	* * * 	0.116
06/08/16 04:00 PM	30.8	0.094	0.106	* * * 	0.116
06/08/16 06:00 PM	29.7	0.094	0.106	* * * 	0.117
06/08/16 08:00 PM	25.5	0.094	0.107	* * * 	0.117
06/08/16 10:00 PM	17.5	0.093	0.108	* * * 	0.117
06/09/16 12:00 AM	14.1	0.094	0.109	* * * 	0.117
06/09/16 02:00 AM	14.0	0.094	0.108	* * * 	0.117
06/09/16 04:00 AM	12.7	0.094	0.107	* * * 	0.116
06/09/16 06:00 AM	12.4	0.093	0.107	* * * 	0.115
06/09/16 08:00 AM	12.9	0.093	0.106	* * * 	0.115
06/09/16 10:00 AM	19.5	0.091	0.105	* * * 	0.114
06/09/16 12:00 PM	24.5	0.091	0.105	* * * 	0.113
06/09/16 02:00 PM	28.9	0.090	0.105	* * * 	0.113
06/09/16 04:00 PM	29.0	0.089	0.105	* * * 	0.113
06/09/16 06:00 PM	27.8	0.090	0.105	* * * 	0.114
06/09/16 08:00 PM	24.9	0.089	0.105	* * * 	0.115
06/09/16 10:00 PM	16.5	0.089	0.105	* * * 	0.115
06/10/16 12:00 AM	9.3	0.089	0.105	* * * 	0.115
06/10/16 02:00 AM	9.3	0.089	0.105	* * * 	0.114
06/10/16 04:00 AM	8.9	0.089	0.105	* * * 	0.113
06/10/16 06:00 AM	8.9	0.089	0.104	* * * 	0.112
06/10/16 08:00 AM	12.2	0.089	0.103	* * * 	0.111
06/10/16 10:00 AM	21.5	0.088	0.102	* * * 	0.111
06/10/16 12:00 PM	26.7	0.088	0.101	* * * 	0.110
06/10/16 02:00 PM	29.5	0.087	0.101	* * * 	0.110
06/10/16 04:00 PM	30.1	0.086	0.101	* * * 	0.111
06/10/16 06:00 PM	28.6	0.085	0.102	* * * 	0.111
06/10/16 08:00 PM	26.1	0.086	0.103	* * * 	0.112
06/10/16 10:00 PM	21.1	0.086	0.104	* * * 	0.112
06/11/16 12:00 AM	15.5	0.087	0.103	* * * 	0.112
06/11/16 02:00 AM	13.3	0.087	0.103	* * * 	0.111
06/11/16 04:00 AM	13.0	0.086	0.103	* * * 	0.111
06/11/16 06:00 AM	12.0	0.086	0.102	* * * 	0.110
06/11/16 08:00 AM	12.0	0.086	0.101	* * * 	0.110
06/11/16 10:00 AM	13.6	0.086	0.101	* * * 	0.109
06/11/16 12:00 PM	16.3	0.086	0.100	* * * 	0.109
06/11/16 02:00 PM	18.0	0.086	0.100	* * * 	0.109
06/11/16 04:00 PM	17.6	0.086	0.100	* * * 	0.109
06/11/16 06:00 PM	15.4	0.085	0.101	* * * 	0.109
06/11/16 08:00 PM	12.6	0.085	0.101	* * * 	0.109
06/11/16 10:00 PM	9.7	0.085	0.100	* * * 	0.109
06/12/16 12:00 AM	8.3	0.085	0.100	* * * 	0.109
06/12/16 02:00 AM	4.2	0.085	0.100	* * * 	0.108
06/12/16 04:00 AM	2.9	0.084	0.100	* * * 	0.107
06/12/16 06:00 AM	2.6	0.084	0.099	* * * 	0.106
06/12/16 08:00 AM	6.2	0.084	0.098	* * * 	0.106
06/12/16 10:00 AM	11.5	0.084	0.098	* * * 	0.105
06/12/16 12:00 PM	15.0	0.085	0.097	* * * 	0.105
06/12/16 02:00 PM	18.0	0.086	0.097	* * * 	0.105
06/12/16 04:00 PM	21.6	0.086	0.097	* * * 	0.105
06/12/16 06:00 PM	23.3	0.087	0.098	* * * 	0.106
06/12/16 08:00 PM	21.2	0.086	0.099	* * * 	0.107
06/12/16 10:00 PM	11.0	0.086	0.100	* * * 	0.108
06/13/16 12:00 AM	7.2	0.086	0.100	* * * 	0.108
06/13/16 02:00 AM	9.0	0.085	0.100	* * * 	0.107
